qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
WebQTest-91,what is the name of the san francisco newspaper,Synapse,Bay Area Reporter,1,1.0,1.0,41.63950006477535,False,quest_kg,8
WebQTest-93,what continent does armenia belong to,Europe,Lesser Caucasus,0,0.0,1.0,42.571499943733215,False,quest_kg,5
WebQTest-94,what did randy savage died of,heart attack,Seminole,0,0.0,1.0,33.37109996937215,False,quest_kg,2
WebQTest-95,what was the title of the book charles darwin wrote,On evolution,Darwin and the Darwinian revolution,0,0.5454545454545454,1.0,38.425799924880266,False,quest_kg,0
WebQTest-96,where did richard nixon die,New York City,The Real Nixon: An Intimate Biography,0,0.0,1.0,43.98590000346303,False,quest_kg,6
WebQTest-97,what songs does smokey robinson sing,Just to See Her,Being With You / Where There's Smoke,0,0.6,1.0,43.57999982312322,False,quest_kg,0
WebQTest-98,who was vice president when jfk was president,Lyndon B. Johnson,Lyndon B. Johnson,1,1.0,1.0,38.46640000119805,False,quest_kg,1
WebQTest-99,what is serbian language called,Serbian language,Serbian language,1,1.0,1.0,31.03800001554191,False,quest_kg,1
WebQTest-100,what language is spoken in haiti today,Haitian Creole,Haitian Creole,1,1.0,1.0,32.78780006803572,False,quest_kg,1
WebQTest-102,who played barbara gordon batgirl,Melinda McGraw,Batwing #7,0,0.0,1.0,25.465399958193302,False,quest_kg,0
WebQTest-103,what basketball teams has shaq played for,Miami Heat,Center,0,0.0,1.0,33.67440006695688,False,quest_kg,0
WebQTest-104,where is jay leno from,New Rochelle,Angelo Leno,0,0.0,1.0,33.8423999492079,False,quest_kg,0
WebQTest-105,what language do people from thailand speak,Mon Language,Thai Language,1,1.0,1.0,35.78340006060898,False,quest_kg,8
WebQTest-106,who did armie hammer play in the social network,Cameron Winklevoss,Angus Wall,0,0.0,1.0,27.321600122377276,False,quest_kg,0
WebQTest-107,what was thomas jefferson role in the declaration of independence,Lawyer,Declaration of Independence,0,0.0,1.0,30.123400036245584,False,quest_kg,0
WebQTest-108,what was the book written by charles darwin,On evolution,Biology,0,0.0,1.0,28.801000211387873,False,quest_kg,0
WebQTest-109,who did tim tebow play college football for,Florida Gators football,Robert Ramsey Tebow II,0,0.0,1.0,24.243600200861692,False,quest_kg,0
WebQTest-110,who does peyton manning play football for,Denver Broncos,Quarterback,0,0.0,1.0,23.891499964520335,False,quest_kg,0
WebQTest-111,where is the carpathian mountain range located,Europe,Moldoveanu Peak,0,0.0,1.0,24.381100200116634,False,quest_kg,0
WebQTest-112,what was robert burns,Bard,Poet,1,1.0,1.0,26.702200062572956,False,quest_kg,10
WebQTest-114,who did the voice of darth vader in episode 3,Hayden Christensen,Film character,0,0.0,1.0,33.86180009692907,False,quest_kg,0
WebQTest-115,what super bowl did peyton manning win,Super Bowl XLI,American football player,0,0.0,1.0,31.72259987331927,False,quest_kg,0
WebQTest-116,which country was justin bieber born in,Canada,London,0,0.0,1.0,43.78619999624789,False,quest_kg,2
WebQTest-118,who fought in the gulf war 1991,France,1991 uprisings in Iraq,0,0.4,1.0,38.94799994304776,False,quest_kg,0
WebQTest-119,who plays london tipton in suite life on deck,Brenda Song,Starship Tipton,0,0.0,1.0,38.53390016593039,False,quest_kg,0
WebQTest-121,what team did david beckham play for in 2011,LA Galaxy,Soccer Player,0,0.0,1.0,38.832199992612004,False,quest_kg,0
WebQTest-122,where did francisco coronado come from,Salamanca,Coronado Historic Site,0,0.0,1.0,34.857100108638406,False,quest_kg,8
WebQTest-123,what all does google now do,Google Glass,Information technology,0,0.0,1.0,37.469400092959404,False,quest_kg,0
WebQTest-124,what language does egyptian people speak,Modern Standard Arabic,Egyptian Arabic,0,0.4,1.0,35.94959992915392,False,quest_kg,4
WebQTest-125,what are abraham sons names,Midian,Abrahamic religions,0,0.0,1.0,27.12199999950826,False,quest_kg,11
WebQTest-126,who wrote the jana gana mana,Ram Singh Thakur,Janã-Ganã Manã,0,0.0,1.0,23.854200029745698,False,quest_kg,2
WebQTest-127,what type of cancer did gilda radner die of,Ovarian cancer,Ovarian cancer,1,1.0,1.0,27.77000004425645,False,quest_kg,1
WebQTest-128,who plays juni cortez,Daryl Sabara,Male,0,0.0,1.0,22.95559993945062,False,quest_kg,0
WebQTest-129,what was lucille ball,Actor,Actor,1,1.0,1.0,26.724399998784065,False,quest_kg,1
WebQTest-131,who inspired obama,Nipsey Russell,Saul Alinsky,1,1.0,1.0,30.59420012868941,False,quest_kg,9
WebQTest-132,who is michael j fox wife,Tracy Pollan,Author,0,0.0,1.0,24.90710001438856,False,quest_kg,0
WebQTest-133,where did dolly parton grow up,Sevierville,Robert Lee Parton,0,0.0,1.0,30.394200002774596,False,quest_kg,0
WebQTest-134,what type of books did agatha christie wrote,Writer,Novelist,1,1.0,1.0,28.169299941509962,False,quest_kg,0
WebQTest-138,what are the four main languages spoken in spain,Catalan language,Basque Language,1,1.0,1.0,33.84699998423457,False,quest_kg,4
WebQTest-139,where is the nra headquarters located,Fairfax,Civil and political rights,0,0.0,1.0,22.267900174483657,False,quest_kg,0
WebQTest-141,who is gimli 's father in the hobbit,Gloin,Lord of the Rings,0,0.0,1.0,23.837799904868007,False,quest_kg,6
WebQTest-142,who developed the tcp ip reference model,Vint Cerf,Tcp state diagram,0,0.0,1.0,27.07899990491569,False,quest_kg,8
WebQTest-145,what college did albert einstein go to,ETH Zurich,"With the rise of National Socialism in Germany, Einstein's position as both a Jew and a pacifist became increasingly difficult, and with Hitler's rise to power in 1933 he accepted an appointment at the Institute for Advanced Studies in Princeton, New Jersey, where he spent the rest of his life.",0,0.06896551724137931,1.0,43.179400032386184,False,quest_kg,0
WebQTest-146,what team does jordan own,Jordan national football team,Amman Governorate,0,0.0,1.0,44.96959992684424,False,quest_kg,13
WebQTest-147,who is the state governor of tennessee,William Haslam,Nashville,0,0.0,1.0,40.61590018682182,False,quest_kg,0
WebQTest-149,what do portuguese people speak,Portuguese Language,Joao Carlos Almeida,0,0.0,1.0,45.01190013252199,False,quest_kg,0
WebQTest-150,what language does cuba speak,Haitian Creole,Haitian Creole,1,1.0,1.0,39.83279992826283,False,quest_kg,1
WebQTest-153,what are the sights to see in madrid,Madrid Arena,Spain,0,0.0,1.0,32.608999870717525,False,quest_kg,18
WebQTest-154,what instruments did louis armstrong play,Cornet,Trumpeter,0,0.0,1.0,46.48769996128976,False,quest_kg,17
WebQTest-155,what year was george w bush elected,2000-11-07,2000 Republican National Convention,0,0.28571428571428575,1.0,35.78290017321706,False,quest_kg,0
WebQTest-156,what time zone am i in california,Pacific Time Zone,Pacific Time Zone,1,1.0,1.0,30.973799992352724,False,quest_kg,1
WebQTest-157,where is mission san buenaventura located,Ventura County,Ventura County,1,1.0,1.0,22.05969998613,False,quest_kg,1
WebQTest-159,what time in hilo hawaii,Hawaii-Aleutian Time Zone,Hawaii-Aleutian Time Zone,1,1.0,1.0,26.375300018116832,False,quest_kg,1
WebQTest-160,where did rudolf virchow conduct his research,Humboldt University of Berlin,"Virchow was enthusiastic about educating the public and in 1868 co-founded the series \""Collection of Popular Scientific Lectures\"" for which he wrote several papers.",0,0.07142857142857142,1.0,25.49699996598065,False,quest_kg,0
WebQTest-161,what university did gordon brown attend,University of Edinburgh,James Fraser Brown,0,0.0,1.0,26.684399927034974,False,quest_kg,0
WebQTest-162,what countries does greece share borders with,Albania,Piraeus Prefecture,0,0.0,1.0,34.849199932068586,False,quest_kg,0
WebQTest-163,what year did the seahawks win the superbowl,Super Bowl XLVIII,Super Bowl XLVIII,1,1.0,1.0,25.22860001772642,False,quest_kg,1
WebQTest-164,what did stephen hawking become famous for,Cosmologist,Robert Hawking,0,0.0,1.0,25.52510006353259,False,quest_kg,4
WebQTest-165,who plays donna noble,Catherine Tate,TV Character,0,0.0,1.0,23.07259989902377,False,quest_kg,0
WebQTest-166,what was dr seuss education,"Lincoln College, Oxford",The Political Dr. Seuss,0,0.0,1.0,26.491699973121285,False,quest_kg,0
WebQTest-167,where did queensland get its name from,Queen Victoria,Brisbane,0,0.0,1.0,25.081199826672673,False,quest_kg,2
WebQTest-168,what document did james madison write,"The Papers of James Madison, Secretary of State Series, Vol. 2",The Federalist Papers,1,1.0,1.0,26.637700153514743,False,quest_kg,11
WebQTest-169,what are the three official languages of belgium,Dutch Language,West Flemish,0,0.0,1.0,32.345700077712536,False,quest_kg,3
WebQTest-170,who played bilbo in lord of the rings,Norman Bird,Lord of the Rings,0,0.0,1.0,25.655100122094154,False,quest_kg,0
WebQTest-171,what airport do you fly into to get to destin fl,Destin–Fort Walton Beach Airport,Florida,0,0.0,1.0,31.248699873685837,False,quest_kg,17
WebQTest-172,what do you call members of the senate,Senator,United States Senator,0,0.5,1.0,37.534300005063415,False,quest_kg,0
WebQTest-173,what countries are part of the baltic,Latvia,Latvia,1,1.0,1.0,36.878100130707026,False,quest_kg,1
WebQTest-174,what team does colin kaepernick play for,San Francisco 49ers,Rick Kaepernick,0,0.0,1.0,37.62140008620918,False,quest_kg,0
WebQTest-175,where did joe flacco attend college,University of Delaware,Flacco prior to the 2007 FCS Championship Game,0,0.0,1.0,34.41960015334189,False,quest_kg,0
WebQTest-176,who is emma stone father,Jeff Stone,Actor,0,0.0,1.0,35.994800040498376,False,quest_kg,25
WebQTest-177,where was theodore roosevelt buried,Youngs Memorial Cemetery,Youngs Memorial Cemetery,1,1.0,1.0,46.558399917557836,False,quest_kg,1
WebQTest-178,who was the leader of the us during wwii,Franklin D. Roosevelt,Action of 23 April 1945,0,0.0,1.0,29.135999968275428,False,quest_kg,0
WebQTest-179,what artistic movement did henri matisse belong to,Neo-impressionism,Musée Matisse,0,0.0,1.0,25.656099896878004,False,quest_kg,10
WebQTest-180,where the missouri river ends,Mississippi River,Kansas,0,0.0,1.0,26.342099998146296,False,quest_kg,2
WebQTest-181,what type of currency do they use in thailand,Thai baht,Thai baht,1,1.0,1.0,34.03789992444217,False,quest_kg,1
WebQTest-182,who is khloe kardashian 's husband,Lamar Odom,Kardashian Family,0,0.0,1.0,25.157000171020627,False,quest_kg,0
WebQTest-184,what state does romney live in,Massachusetts,Josh Romney,0,0.0,1.0,23.563999915495515,False,quest_kg,0
WebQTest-185,what type of government does france use,Semi-presidential system,"French Economic, Social and Environmental Council",0,0.0,1.0,35.79370002262294,False,quest_kg,3
WebQTest-186,who rules denmark right now,Helle Thorning-Schmidt,Magnus the Good,0,0.0,1.0,34.641999984160066,False,quest_kg,0
WebQTest-187,what did stephen hawking study,Physics,Physicist,0,0.0,1.0,26.709900004789233,False,quest_kg,0
WebQTest-188,where did bristol palin go to school,West Anchorage High School,Sarah Palin,0,0.0,1.0,24.13179981522262,False,quest_kg,0
WebQTest-189,what region of the world is egypt associated with,Middle East,g.1hhc3dz5c,0,0.0,1.0,34.83049990609288,False,quest_kg,0
WebQTest-190,what did dr. seuss do,Visual Artist,The Political Dr. Seuss,0,0.0,1.0,27.53880014643073,False,quest_kg,0
WebQTest-191,where did drew brees go to college wikianswers,Stanford Graduate School of Business,Eugene Wilson Brees II,0,0.0,1.0,24.325599893927574,False,quest_kg,0
WebQTest-193,what school did ben roethlisberger go to,Miami University,Kenneth Todd Roethlisberger,0,0.0,1.0,26.353599969297647,False,quest_kg,0
WebQTest-194,where did the iroquois indians come from,Québec,Native Americans in the United States,0,0.0,1.0,35.27069999836385,False,quest_kg,16
WebQTest-195,what kind of guitar did george harrison use,Rickenbacker 360/12,Guitarist,0,0.0,1.0,47.206100076437,False,quest_kg,19
WebQTest-196,what language do navajo people speak,Navajo Language,Navajo Language,1,1.0,1.0,41.35569999925792,False,quest_kg,1
WebQTest-197,what places make up new england,New Hampshire,Northeastern United States,0,0.0,1.0,32.96109987422824,False,quest_kg,9
WebQTest-199,what type of government does iraq have now,Parliamentary system,Parliamentary republic,1,1.0,1.0,53.63989993929863,False,quest_kg,4
WebQTest-200,where was the vietnam war location,Vietnam,Cambodia,1,1.0,1.0,39.9813000112772,False,quest_kg,18
WebQTest-201,who did gerald ford select as his vice president when he became president,Nelson Rockefeller,Richard Nixon,0,0.0,1.0,25.58640018105507,False,quest_kg,7
WebQTest-202,what is the currency used in italy,Euro,Italian lira,0,0.0,1.0,33.95220008678734,False,quest_kg,2
WebQTest-204,what is the capital of modern egypt,Cairo,Cairo Governorate,0,0.6666666666666666,1.0,33.36339979432523,False,quest_kg,2
WebQTest-205,what school did sir ernest rutherford go to,University of Cambridge,James Rutherford,0,0.0,1.0,33.847999991849065,False,quest_kg,0
WebQTest-206,what position does brandon roy play,Small forward,Basketball player,0,0.0,1.0,25.267899967730045,False,quest_kg,4
WebQTest-207,where is harvard university,United States of America,Harvard Department of History,0,0.25,1.0,24.93679989129305,False,quest_kg,0
WebQTest-209,where is laos in world map,Southeast Asia,Lao Language,0,0.0,1.0,31.72720014117658,False,quest_kg,2
WebQTest-210,where is tyrese gibson from,Watts,Shayla Somer Gibson,0,0.0,1.0,26.95459988899529,False,quest_kg,31
WebQTest-211,what countries are near italy,Slovenia,Europe,0,0.0,1.0,34.48689985089004,False,quest_kg,0
WebQTest-212,which states does the colorado river run through,Arizona,Nevada,1,1.0,1.0,28.521799948066473,False,quest_kg,2
WebQTest-213,who did scarlett johansson date,Patrick Wilson,Female,0,0.0,1.0,27.081500040367246,False,quest_kg,0
WebQTest-214,which continents were part of the roman empire,Europe,Rome,0,0.0,1.0,24.400899885222316,False,quest_kg,0
WebQTest-215,where was elvis costello born,Paddington,Singer-songwriter,0,0.0,1.0,27.455100091174245,False,quest_kg,0
WebQTest-216,where are the gobi desert located on a map,Mongolia,Mongolia,1,1.0,1.0,28.491399949416518,False,quest_kg,1
WebQTest-217,what type of government does the us follow,Presidential system,Presidential system,1,1.0,1.0,53.851000033318996,False,quest_kg,1
WebQTest-218,in which continent is germany,Europe,Meuse–Rhine Euroregion,0,0.0,1.0,52.84129991196096,False,quest_kg,10
WebQTest-220,what language turkey people speak,Ladino Language,Kurdish languages,1,1.0,1.0,50.50919996574521,False,quest_kg,5
WebQTest-221,who does jeremy lin play for,Los Angeles Lakers,Gie-Ming Lin,0,0.0,1.0,35.609500017017126,False,quest_kg,0
WebQTest-222,where is the seychelles on world map,Africa,Port of Victoria,0,0.0,1.0,29.681700048968196,False,quest_kg,4
WebQTest-224,where did william morris go to college,"Exeter College, Oxford",Morris was famous as a poet and a decorative designer in his lifetime and is remembered today as one of the early socialists in England and for his influence on the arts and crafts movement which revolutionized Victorian domestic taste.,0,0.046511627906976744,1.0,25.874200044199824,False,quest_kg,0
WebQTest-225,what state is mount st. helens in,Washington,Mt St Helens,0,0.0,1.0,29.9343999940902,False,quest_kg,4
WebQTest-226,who is jimmy savile,Disc jockey,Vincent Joseph Marie Savile,0,0.0,1.0,28.268299996852875,False,quest_kg,2
WebQTest-227,where were the seneca indians located,New York,Iroquois,0,0.0,1.0,26.035499991849065,False,quest_kg,9
WebQTest-231,when did florida marlins join mlb,1994 Major League Baseball Season,Florida Marlins,0,0.0,1.0,25.035900063812733,False,quest_kg,0
WebQTest-232,what countries have spanish as the national language,Equatorial Guinea,Spain,1,1.0,1.0,29.259099857881665,False,quest_kg,25
WebQTest-233,what to see in phoenix arizona,Pueblo Grande Ruin,Arizona,0,0.5,1.0,25.81840008497238,False,quest_kg,6
WebQTest-234,what countries does the panama canal go through,Panama,Atlantic Ocean,0,0.0,1.0,25.00950009562075,False,quest_kg,7
WebQTest-235,what is charlie chaplin famous for,Actor,The Essential Chaplin: Perspectives on the Life and Art of the Great Comedian,0,0.14285714285714288,1.0,28.840299928560853,False,quest_kg,4
WebQTest-237,what did fred durst do,Actor,Adriana Durst,0,0.0,1.0,33.06419984437525,False,quest_kg,0
WebQTest-239,where do american bulldogs originate from,United States of America,United States of America,1,1.0,1.0,25.645599933341146,False,quest_kg,1
WebQTest-240,what colleges did albert einstein teach at,ETH Zurich,"In 1896, Einstein entered the FIT as a student of general science but often failed to attend his classes,  spending much of his time to reading on his own, in particular the works of Kirchhoff, Hertz, Maxwell, Mach and the works on geometry of the mathematician Riemann.",0,0.13559322033898305,1.0,31.2502000015229,False,quest_kg,0
WebQTest-241,who plays the voice of brian on family guy,Seth MacFarlane,Family Guy - Season 9,0,0.0,1.0,27.99810003489256,False,quest_kg,0
WebQTest-243,where did george w bush live as a child,New Haven,The Family: The Real Story of the Bush Dynasty,0,0.0,1.0,38.99120003916323,False,quest_kg,3
WebQTest-245,what year was the first miss america pageant held,1921-09,Miss America 1937,0,0.0,1.0,32.61290001682937,False,quest_kg,0
WebQTest-246,what was nikola tesla inventions,Wireless telegraphy,Inventor,0,0.0,1.0,32.929199980571866,False,quest_kg,11
WebQTest-247,where did flemish people come from,France,Belgium,1,1.0,1.0,41.03689990006387,False,quest_kg,11
WebQTest-248,what state new york city belong to,New York,Port Authority of New York and New Jersey Police Department,0,0.4615384615384615,1.0,45.67510006017983,False,quest_kg,3
WebQTest-249,what was the cause of death for bruce lee,Cerebral edema,Cause of death,0,0.0,1.0,26.276399847120047,False,quest_kg,3
WebQTest-250,what type of government does usa follow,Presidential system,Presidential system,1,1.0,1.0,41.260299971327186,False,quest_kg,1
WebQTest-251,what type of currency do they use in england,Pound sterling,Pound sterling,1,1.0,1.0,33.41630008071661,False,quest_kg,1
WebQTest-252,where was benjamin franklin educated,Boston Latin School,"In 1749, he wrote \""Proposals Relating to the Education of Youth in Pennsylvania\"", in which he proposed the founding of an Academy of Philadelphia, which opened in 1751 and from which grew the University of Pennsylvania.",0,0.0,1.0,27.315800078213215,False,quest_kg,0
WebQTest-253,what countries included in the uk,Wales,Europe,0,0.0,1.0,35.76500015333295,False,quest_kg,0
WebQTest-254,what countries in the world speak chinese,Vietnam,Sino-Tibetan languages,0,0.0,1.0,24.326000129804015,False,quest_kg,10
