qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
WebQTest-1686_29e74083744b3631541b29b4094fb273,Who was the governor of Arizona in 2009 that held his governmental position before 1998?,Janet Napolitano,Arizona,0,0.0,0.2243268814504168,72.79669982381165,False,quest_kg,0
WebQTest-626_8c6b952c6bd963f0ece4e401c9eb731a,What does the Missouri River bisect in the Central Time Zone?,Iowa,UTC−05:00,0,0.0,0.22089464649077695,66.25489983707666,False,quest_kg,0
WebQTest-12_68d745a0657c86906382873e57294d6a,Who was the governor of Ohio in 2011 that was in the government prior to 3-1-1983?,"Return J. Meigs, Jr.",Ohio,0,0.0,0.22960707882240988,92.14060008525848,False,quest_kg,0
WebQTest-576_906ad6be7bec9d208f4dde4f7721c261,Which of the seven Central American countries had co2 emissions per capita once of 2009 metric ton?,Belize,Americas,0,0.0,0.25791549347286086,71.26200012862682,False,quest_kg,0
WebQTrn-2152_3cdf60c15a8355981dd92e3c57ac2eed,What team that has a mascot named Mariner Moose is in the American League West?,Seattle Mariners,Seattle Mariners,1,1.0,0.48204715110349183,55.27470004744828,False,quest_kg,1
WebQTest-61_09020cbb000c86fda5910ec084690246,What religion is practiced in Indonesia and has a sacred site of Mecca?,Islam,Islam,1,1.0,0.5043054271547516,65.85359992459416,False,quest_kg,1
WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,Which location in the Anadyr Timezone has the biggest population?,India,Asia,0,0.0,0.46638345476438275,52.32430016621947,False,quest_kg,0
WebQTrn-3136_a2debf685e0c50491e35a9cf7a1e9ade,"Of the four regions which make up the United Kingdom, which is the country that includes the location, Down District Council?",Northern Ireland,Northern Ireland,1,1.0,0.3741849468975549,69.45880013518035,False,quest_kg,1
WebQTest-998_f693ae2cb9aa6b8ffdf0f103a6777b62,What is the most recent event in which the sports team owned by James L. Dolan won the championship?,1973 NBA Finals,1973 NBA Finals,1,1.0,0.5420512456698566,73.4663000330329,False,quest_kg,1
WebQTrn-1023_1e7110e48c30a2cef3caf291e3b8d394,What's the currency of the country that includes the location of Buenos Aires?,Argentine peso,Argentina,0,0.0,0.7826119802932947,67.25770002231002,False,quest_kg,0
WebQTrn-810_c334509bb5e02cacae1ba2e80c176499,What year did the team with mascot named Lou Seal win the World Series?,2014 World Series,San Francisco Giants,0,0.0,0.46547279041486567,53.19420015439391,False,quest_kg,0
WebQTrn-557_960c16ffdb29e173df0577fc76c7455d,"In the film with teh character named Winged Monkey #7, who played Dorothy?",Judy Garland,Winged Monkey #7,0,0.0,0.6128011806250242,52.443600026890635,False,quest_kg,0
WebQTrn-21_660138373d19bbffdd3d3f7a30234e4a,Who holds the position of Prime Minister in the country which contains Dire Dawa?,Hailemariam Desalegn,Ethiopia,0,0.0,0.3510487888819308,50.650899996981025,False,quest_kg,0
WebQTrn-2286_e0906c845ea8b2e22e08e1b0e6eb9b43,Where is the state with the capitol of Frankfort located?,Contiguous United States,Old Statehouse,0,0.0,0.258123370217658,59.89290005527437,False,quest_kg,0
WebQTest-1320_c5498ca807d2e1ec30d4c8fdd41f0bf7,What stadium does the team with mascot named Hank play at?,Miller Park,Miller Park,1,1.0,0.5330917777313705,50.90520018711686,False,quest_kg,1
WebQTrn-2444_8f2cd432b509e5b8fe681bb55bca2767,Where is the home stadium of the team who won the 1946 World Series championship?,Busch Stadium,St. Louis Cardinals,0,0.0,0.5099691087446988,52.2276998963207,False,quest_kg,0
WebQTest-100_524908899a8aa334a18a0ac00f8f2fe6,People from the country that contains Nord-Est Department speak what  languages today?,Haitian Creole,Trou-du-Nord,0,0.0,0.22934991392879822,48.51049999706447,False,quest_kg,0
WebQTrn-568_d54918e8e89ad97237bce821087a9818,In which US county is the TV program NBC Nightside filmed in?,Mecklenburg County,Charlotte,0,0.0,0.2290992540566142,59.546499978750944,False,quest_kg,0
WebQTest-361_e24533e28da40db99eb4b25773f9d38f,"What museum established before 1971 is there to see in Vienna, Austria?",Kunsthistorisches Museum,History museum,0,0.5,0.6146352238785253,45.1079998165369,False,quest_kg,4
WebQTrn-2215_11c4cd5a25fd84f3980d7013c0329bad,Where was the artist that had This Summer Tour raised?,Glen Dale,Gorge Amphitheatre,0,0.0,0.5420565360225159,48.66419988684356,False,quest_kg,0
WebQTrn-2834_6a27420dcf0528ae017dd74e40cfd38a,What major US religions has a religious organization named Tamil Nadu Thowheed Jamath?,Islam,Islam,1,1.0,0.5686029178880629,73.1882001273334,False,quest_kg,1
WebQTrn-634_000f72b60ccaedff5f056f522ee06e98,A person who once lived in Mansfeld would have what profession?,Professor,Physician,1,1.0,0.38525758569344426,45.542299980297685,False,quest_kg,0
WebQTrn-857_9392f3f06e288ee4e3437a74f6bf5a37,Who was the vice president of the President who attended Ramble Elementary School?,Al Gore,Bill Clinton,0,0.0,0.5108458861424684,68.40600003488362,False,quest_kg,0
WebQTrn-810_a188aff4a054e1ec66fafba1b8021f67,What year did the MLB franchise owned by Bill Neukom win the world series?,2014 World Series,2010 Major League Baseball season,0,0.0,0.4546257522314875,85.37189988419414,False,quest_kg,0
WebQTrn-2026_d059b24adec4064377b957ca598769be,Santo Domingo is the capital of the country with what currency?,Dominican peso,Dominican Republic,0,0.5,0.38005511861414304,69.10560000687838,False,quest_kg,0
WebQTrn-60_990f6babd500d25e3746174e6da58c84,What Portuguese speaking country imported form Brazil?,Angola,Portugal,0,0.0,0.3381790766839208,82.48219988308847,False,quest_kg,0
WebQTrn-2570_374d1789f1735b6f08e1a829c0d075a2,Who was the US President during WW2 that held his government position from 3-4-1933?,Harry S. Truman,President of the United States,0,0.0,0.22411292547240952,61.08759995549917,False,quest_kg,0
WebQTest-484_ac67410188d0f2258139a3c84773885e,What languiages are spoken by residents of the Central Western Time Zone?,English Language,Northern Territory,0,0.0,0.3627872951577696,60.42089988477528,False,quest_kg,0
WebQTest-1785_1c178196ae53ffd4b09e5787a35c3950,What TV series that had 3 episodes was Kim Richards in?,Nanny and the Professor,Kim Richards,0,0.0,0.4517691139234649,50.328899873420596,False,quest_kg,0
WebQTrn-3744_26401b4c33bcb760afd734acaa0a1869,The Daily Cardinal is the school newspaper at which university that Russell Wilson attended?,University of Wisconsin-Madison,The Badger Herald,0,0.0,0.4279604880199891,56.08709994703531,False,quest_kg,2
WebQTrn-810_e3d40457273785e46c5b71732713a5f4,When did the team with Crazy crab as their mascot win the world series?,2014 World Series,San Francisco Giants,0,0.0,0.5539305695114406,53.55069995857775,False,quest_kg,0
WebQTest-538_92e606ef9c0429ad6820797ad2950730,What movie was Taylor Swift in that had a character named Once-ler?,The Lorax,Taylor Swift,0,0.0,0.2292417460964869,59.86219993792474,False,quest_kg,0
WebQTrn-2189_f4440609f5cecb091bf8e86adb47be25,"What is considered modern in the country where Bilady, Bilady, Bilady language is the national anthem?",Modern Standard Arabic,Bedawi Arabic,0,0.4,0.5264097460411162,53.87299996800721,False,quest_kg,0
WebQTrn-372_a806813629e86776ae3bfe26a3e000f8,What does the religion who worships in Barcelona Cathedral call their God?,Holy Spirit,Catholicism,0,0.0,0.2763941964205378,52.037099841982126,False,quest_kg,0
WebQTrn-3744_b9bd90569bb7912ec3ea180bf164663c,What educational institution with men's  sports team named Wisconsin Badgers did Russell Wilson go to?,University of Wisconsin-Madison,University of Wisconsin-Madison,1,1.0,0.5464062881403945,55.106200044974685,False,quest_kg,1
WebQTest-712_6099ea03f4fd2476605c4a513318d29c,What country  that appointed Liberal Government of New Zealand to governmental position is an Oceania territory?,New Zealand,Liberal Government of New Zealand,0,0.5714285714285715,0.22318960321318448,53.21520008146763,False,quest_kg,0
WebQTest-100_de15ac1f762e3ec1e1261f6d9c81ebf9,What languages are spoken in the country that has national anthem La Dessaliniene?,Haitian Creole,Haiti,0,0.0,0.5216149057769146,45.90689996257424,False,quest_kg,0
WebQTrn-1557_edfd3507d32929ce0e9d844f7a2674de,What educational institution with Le Delit Francais newspaper did Charles Drew attend?,McGill University,The McGill Daily,0,0.4,0.478539884689023,58.21230006404221,False,quest_kg,2
WebQTrn-60_39ba4faa87698cb0767d1a5ee7ce1827,What country do they speak Portuguese where the GDP real adjusted value was once 100349905926?,South Africa,Portugal,0,0.0,0.5697827096318796,60.85660005919635,False,quest_kg,0
WebQTrn-846_a29552911617e890ca2e1d6564e0990e,What is the birthplace of the artist that went on The Avril Lavinge Tour?,Belleville,Avril Lavigne,0,0.0,0.7997293731328795,67.22410023212433,False,quest_kg,0
WebQTest-121_333b95bd45af3e6e31e328bc8c24d84f,The person educated at Chase Lane Primary School played for what team in 2011?,LA Galaxy,Chase Lane Primary School,0,0.0,0.45122080453494123,49.93920004926622,False,quest_kg,0
WebQTest-626_47b990334f91b6d3bd042f82b81740f6,What location appointed Dennis Daugaard to governmental position and is bisected by the Missouri River?,South Dakota,Nebraska,0,0.0,0.26011528817992385,58.766899863258004,False,quest_kg,0
WebQTrn-2444_e5059ff268415917df330817b9c8ef8c,"In what stadium does the team who is owned by William DeWitt, Jr. play?",Busch Stadium,Busch Stadium,1,1.0,0.5922795640573738,60.61479984782636,False,quest_kg,1
WebQTrn-2664_471b83eade9707a4dba68e201bf29d73,What country located in the Greenwich Mean Time Zone that is the main trading partner of China?,Sierra Leone,Beijing,0,0.0,0.24899163890875964,73.2935001142323,False,quest_kg,0
WebQTest-576_8dfecb6548586cf236340abadabeb86c,Which of the seven Central American countries uses the United States Dollar currency?,El Salvador,Cuba,0,0.0,0.2294613170356591,67.92839989066124,False,quest_kg,4
WebQTrn-124_028bb5f442b37a4af9f9fd9fa0bc5e9a,What movies did the person who went to William O. Schafer Elementary School direct?,By the Sea,Pre-kindergarten,0,0.0,0.22916912843718681,54.61749993264675,False,quest_kg,0
WebQTrn-2871_d7d303efc1f901f14e6aae2bb469743c,What is there to see in Mountain Time Zone near the Grand Canyon?,Lake Powell,Colorado,0,0.0,0.31179985321591025,68.23970004916191,False,quest_kg,0
WebQTrn-750_bb35e9b8023fbf9c05df55b4245a4775,In which years have the baseball club that claimed victory in the 1988 World Series won the World Series?,1981 World Series,1988 Major League Baseball Season,0,0.25,0.5293010516806487,64.56570001319051,False,quest_kg,0
WebQTest-96_11da03aa9cec8b011619c8ea0dbfdcf9,The person who attended education institution in East Whittier Elementary School died where?,New York City,East Whittier Elementary School,0,0.0,0.451455589362249,52.08409996703267,False,quest_kg,0
WebQTest-1528_25853c768670cd164d7793f094ba7cbb,What film with character Luke Castelland does Logan Lerman play in?,Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman,0,0.0,0.22917903747205615,46.27059982158244,False,quest_kg,0
WebQTest-1260_5dd0eeca79ae03b7711252c032849eb2,Rise is the mascot for the team which won the Super Bowl in what year?,Super Bowl XXXV,Baltimore Ravens,0,0.0,0.5471897777132508,51.0797998867929,False,quest_kg,0
WebQTest-626_bd2c9bc1c0a692218e7c4182a1d52f85,Mike Johanns was elected governor of what area that is bisected by the Missouri River?,Nebraska,James River,0,0.0,0.2917475982334958,54.29200013168156,False,quest_kg,0
WebQTrn-1841_6bf772ee1b388c1b3c226b02c8244aa7,"Which popular sports team in Spain, that won the 2014 Eurocup Finals championship?",Valencia BC,Valencia BC,1,1.0,0.4540865281876717,74.79340001009405,False,quest_kg,1
WebQTest-1119_8c41904eaef9fce2d95afd27eb9150ec,What organization led by Bentley B. Rayburn?,College/University,Bentley B. Rayburn,0,0.0,0.45134185392382503,51.518000196665525,False,quest_kg,0
WebQTrn-1812_5fb6c8c4d53d55c03445e4b2454ef810,What Caribbean countries use the East Caribbean dollar currency?,Saint Kitts and Nevis,Dominica,0,0.0,0.22904177786556731,54.610100109130144,False,quest_kg,0
WebQTrn-1394_dc71f08a76d71762a0cfd30f11f66535,What country does Turkey trade with that contains the Annaba Province?,Algeria,Niğde Province,0,0.0,0.2952807039150828,65.4749998357147,False,quest_kg,0
WebQTest-1091_d3301dedbdcb2d171a75be1631e8cec5,What type of religiong with a religious sacred site of Lumbini is in the United States?,Buddhism,Temple,0,0.0,0.5370946430741521,76.80670008994639,False,quest_kg,2
WebQTrn-2444_8fb3f377318c9e61f47779b2c188167b,What stadium does the champion of the 1931 World Series Championship play at?,Busch Stadium,1931 Major League Baseball season,0,0.0,0.36410938201169296,56.71250005252659,False,quest_kg,0
WebQTest-1812_c29807a955ea46fa79cdc9f7aeacba18,Where was the main artist featured in the Rihanna: Live in Concert Tour raised?,Saint Michael Parish,Music of the Sun,0,0.0,0.535116534019752,54.4620999135077,False,quest_kg,0
WebQTest-397_c7ee26d5c3f80107d7ae5fede489209a,What are the school colors of Harvard Art Museum?,Crimson,Harvard Art Museums,0,0.0,0.45131904825937336,48.309499863535166,False,quest_kg,0
WebQTrn-2478_3e09b108c3448248556d4c34acae3cf7,What is the mascot of the organization with the person named Eric F. Spina?,Syracuse University Otto the Orange,Interim Chancellor,0,0.0,0.4863181349183508,49.007900059223175,False,quest_kg,0
WebQTrn-2057_b64f996ceca972c0d6fea3de2705ce63,The country that contains Alta Verapaz Department uses what money?,Guatemalan quetzal,Guatemala,0,0.0,0.2292108733332224,58.32129996269941,False,quest_kg,0
WebQTest-1348_3bddf705b2a346fbdc2f00e9a02b84f3,What team did Payton Manning's father play for that has a mascot named Viktor the Viking?,Minnesota Vikings,Minnesota Vikings,1,1.0,0.5588738279792791,67.96239991672337,False,quest_kg,1
WebQTrn-60_22027d5bb310c0d956b5f22248a6811c,Which country that once had a CPI inflation rate of -1.61 speaks Portuguese?,Macau,Portugal,0,0.0,0.57818779106212,56.3574000261724,False,quest_kg,4
WebQTrn-60_0b79f757e511e73c7aca0bb6f6057f2d,What country that once had the CPI inflation rate at -1.56 percent do people speak Portuguese?,Macau,Portugal,0,0.0,0.5779838670969871,57.671100134029984,False,quest_kg,3
WebQTest-61_8f0d44a78a2e50f47729db23c5850da0,Mary is a notable figure in which religion that is observed in Indonesia?,Catholicism,Oriental Orthodoxy,0,0.0,0.5188679459030745,82.10849994793534,False,quest_kg,2
WebQTrn-3100_d059b24adec4064377b957ca598769be,What part is the country with the capital named Santo Domingo?,Greater Antilles,Dominican Republic,0,0.0,0.347656297002645,73.23530013673007,False,quest_kg,0
WebQTest-983_b3520a12fe059da8ffda55e381a14f14,What educational institution with the mascot named Washington University Bear did Tennessee Williams go to?,Washington University in St. Louis,Washington University in St. Louis,1,1.0,0.6086871459409845,73.06479988619685,False,quest_kg,1
WebQTest-1560_1bee868ed5551a3cfdba70a720adbc04,"Who founded New York University, which held his governmental position from after 1795-03-04?",Albert Gallatin,New York University Department of History,0,0.0,0.2292316363542693,47.34419984742999,False,quest_kg,0
WebQTrn-2570_354fb646be304159441f2497ab0a9c62,Which was the earliest President during WW2 in the United States?,Franklin D. Roosevelt,Lyndon B. Johnson,0,0.0,0.28317885224300116,46.362899942323565,False,quest_kg,0
WebQTest-538_d37989c422fef8a98e7289ca0144159c,Which movies has the individual who attended The Wyndcroft School appeared in?,Hannah Montana: The Movie,Mixed-sex education,0,0.0,0.22915794005907514,46.72870016656816,False,quest_kg,0
WebQTrn-465_784f88e61337c424ca3d7be0719e3649,What to see in the country that has Gozo?,Megalithic Temples of Malta,Malta,0,0.4,0.6265071943935149,75.12779999524355,False,quest_kg,0
WebQTest-54_d14abf7768bdbdaa66897780b56dace1,What country did the person who went to B Steyr control?,Nazi Germany,Adolf Hitler,0,0.0,0.48147587764333516,44.96670002117753,False,quest_kg,0
WebQTest-1560_e2ff014eae4ff8dbe3cacbb3e4b0002c,Who are the founders of the educational institution where the sports team NYU Violets Men's Basketball plays?,Albert Gallatin,New York University,0,0.0,0.45109415959523985,61.344899935647845,False,quest_kg,0
WebQTest-590_2f40ab1d4ea497555c4c883c92a758b7,Who is the leader of the country that has national anthem Allhu Akbar?,Abdullah al-Thani,Arabic Language,0,0.0,0.500790869230821,56.81460001505911,False,quest_kg,0
WebQTest-54_f0c99f377c8b944364e85b70b9f9b331,The person who attended education institution Bundesrealgymnasium Linz controlled what country?,Nazi Germany,Adolf Hitler,0,0.0,0.5727546323649277,50.04470003768802,False,quest_kg,0
WebQTest-1091_c2f4807a175372c3e75691b565d1936d,What religion with notable figure Athanasius of Alexandria is in the United States?,Christianity,Christianity,1,1.0,0.5102274412504159,81.27920003607869,False,quest_kg,1
WebQTest-1091_9be8c18e016b713cbb7f7feb6badebc7,What religion that is practiced in the United States has The Bible as its religious text?,Christianity,Christianity,1,1.0,0.22984561651189103,79.99260001815856,False,quest_kg,1
WebQTrn-1077_83f43b9f4c2707c689543b33efe1d28d,Which religion practiced in Afghanistan has a place of worship known as Ibrahim Mosque?,Sunni Islam,Sunni Islam,1,1.0,0.45048129364565254,64.07830002717674,False,quest_kg,1
WebQTest-1569_4e73509d14bda62590480b655eee8751,What's the currency used in the country where the Jamaican dollar as money is called?,Jamaican dollar,Jamaica,0,0.0,0.45114418056346345,71.47759990766644,False,quest_kg,2
WebQTrn-849_f6e8b7149f2e422640a49beb753be4ef,What country uss the Swiss Franc as currency and shares a border with Germany?,Switzerland,Euro,0,0.0,0.3114770246978648,71.67650014162064,False,quest_kg,3
WebQTest-302_f051fbe657aaa023d74839c8e8029bef,What are official colors of the champion of Super Bowl XXX?,Blue,Pittsburgh Steelers,0,0.0,0.3365630337241596,49.507300136610866,False,quest_kg,0
WebQTrn-2256_d14abf7768bdbdaa66897780b56dace1,What happened to the person who went to BRG Steyr at the end of the war?,Ballistic trauma,Adolf Hitler,0,0.0,0.39583843842275823,68.06989992037416,False,quest_kg,0
WebQTrn-2664_513d3d27fdbcf5130896177ea2dd146f,Who are the main trading partners of China that use the Lao Kip as its currency?,Laos,Laos,1,1.0,0.5663797916448268,81.22040005400777,False,quest_kg,1
WebQTrn-465_02714e184571525b8c510d20f11fc886,What all is there to do for fun in the nation represented by the anthem L-Innu Malti?,Megalithic Temples of Malta,Maltese Language,0,0.0,0.42733785887603176,70.11030009016395,False,quest_kg,0
WebQTest-743_81f7ed541ce951e30c3d90697cb83dec,"Which of JFK's brothers held his governmental position before November 6, 1962?",Robert F. Kennedy,John F. Kennedy,0,0.6666666666666666,0.22416448756808338,93.3192998636514,False,quest_kg,0
WebQTrn-3535_dfcf84e9ba3b9baef4ee1f2cc51994b6,Who did the voice of character Kovu?,Jason Marsden,Crown prince,0,0.0,0.45202023959633675,64.61809994652867,False,quest_kg,0
WebQTest-996_7c4c41654239ed0a5b99ba5e6481ad5c,Where does the Ireland team that won the 2003 Rugby World Cup championship play?,Aviva Stadium,Ireland national rugby union team,0,0.0,0.5506956486330371,65.11870003305376,False,quest_kg,0
WebQTest-1012_7ee41dcd5e0ee726e65a46d891982c8f,What Hollywood studio produced the American Gladiators TV movie?,Universal Studios Hollywood,Sports films,0,0.0,0.22922646828257454,56.66660005226731,False,quest_kg,4
WebQTrn-513_59d4a153f9ac424bfd0d9a39a5704027,What countries are in the location that contains Terekti District?,Bulgaria,"Fyodorovka, West Kazakhstan Region",0,0.0,0.3509186157525678,54.064199794083834,False,quest_kg,0
WebQTrn-484_de764c65ac3c6a870a407dd9cafd0dc9,What is the currency used in the country of Brazil?,Brazilian real,Brazil,0,0.0,0.5505964527512989,74.04979993589222,False,quest_kg,7
WebQTrn-1841_cac535ea48922ba42c75ec7ac67cf454,What popular Spanish sport has a basketball team with head coach Joan Plaza?,Baloncesto Málaga,Baloncesto Málaga,1,1.0,0.49954025667007756,81.52360003441572,False,quest_kg,1
WebQTrn-3376_2d06cbcbb5ada96a239eeee425106c28,What educational institution with football sports team named Temple Owls  did Kevin Hart go to?,Temple University,Temple University,1,1.0,0.4660708123589834,64.43929998204112,False,quest_kg,1
WebQTrn-2319_67d6828a804cdeef38928c85cb93bb03,What are the official languages of used in the country that uses Ukrainian Hyrvnia?,Albanian language,Ukrainian Language,1,1.0,0.46588691795244025,62.00979999266565,False,quest_kg,0
WebQTest-1091_31c94b951f3d708ac503327d7979da93,"Which type of religions practiced in the United States, where the religion place of worship is called, Candi Laras?",Buddhism,United States of America,0,0.0,0.2309337096153117,82.01939985156059,False,quest_kg,0
WebQTrn-2026_84e5ab7013a2c0dd11f7f61db45df94c,"If you are visiting a country and in the San Pedro De Marcois Province, what form of currency would you spend?",Dominican peso,Dominican peso,1,1.0,0.6531194547472428,76.66129991412163,False,quest_kg,1
