qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
WebQTest-80,what county is greeley colorado in,Weld County,"The reasoning chain provided does not contain any information about Greeley, Colorado. The given chain is about County Fermanagh",0,0.09523809523809525,0.8,9451.813760002551,False,tog2,0
WebQTest-82,what did peter tchaikovsky do,Musician,The information provided does not contain any details about Peter Tchaikovsky. The chain of reasoning focuses on John F.,0,0.0,0.8,9558.939720001945,False,tog2,0
WebQTest-83,which countries speak german officially,Belgium,"Germany and Canada. Based on the given reasoning chain, the countries that speak German officially are Germany and Canada. The chain",0,0.17391304347826084,0.8,9553.49016400578,False,tog2,0
WebQTest-84,what type of music did john lennon sing,Rock music,"The given information does not specify the type of music John Lennon sang. To answer this question, we would need additional data",0,0.08333333333333334,0.8,9515.687672996137,False,tog2,0
WebQTest-85,who are the colorado representatives,Mark Udall,"The provided information does not include details about Colorado's representatives. The given facts are related to Colorado's location, time zones",0,0.0,0.8,9462.161202005518,False,tog2,0
WebQTest-86,which country does greenland belong to,Denmark,"Greenland does not belong to any of the countries mentioned in the reasoning chain (Finland, Denmark, or Sweden). Greenland",0,0.1,0.8,9595.011587000045,False,tog2,2
WebQTest-87,what the zip code for seattle washington,98185,"The chain of reasoning provided does not directly contain the specific zip code for Seattle, Washington. To find the zip code for",0,0.0,0.8,9374.823534002644,False,tog2,0
WebQTest-88,who is willow smith mom name,Jada Pinkett Smith,The given information does not provide any details about Willow Smith's mother's name. The provided chain of facts is about Tay,0,0.07692307692307691,0.8,9475.292390001414,False,tog2,0
WebQTest-89,what do you call the chinese writing system,Simplified Chinese character,"The Chinese writing system is called Chinese characters or Hanzi. However, based on the given reasoning chain, there's no",0,0.2608695652173913,0.8,9330.678610000177,False,tog2,0
WebQTest-90,who played on the jeffersons,Damon Evans,"The reasoning chain provided does not contain any information about who played in the TV show ""The Jeffersons."" The chain focuses",0,0.0,0.8,9540.555234001658,False,tog2,0
WebQTest-91,what is the name of the san francisco newspaper,Synapse,"The given information does not provide the name of the San Francisco newspaper. To answer this question, we would need additional data",0,0.34883720930232553,0.8,9373.667680003564,False,tog2,0
WebQTest-93,what continent does armenia belong to,Europe,Asia,0,0.0,0.8,9406.865596996795,False,tog2,0
WebQTest-94,what did randy savage died of,heart attack,The information provided in the reasoning chain does not contain any details about Randy Savage or the cause of his death. The chain,0,0.0,0.8,9419.30524300551,False,tog2,0
WebQTest-95,what was the title of the book charles darwin wrote,On evolution,The given chain does not provide information about Charles Darwin or any books he wrote. The chain is about the fictional character Professor,0,0.3191489361702128,0.8,9392.34636999754,False,tog2,0
WebQTest-96,where did richard nixon die,New York City,"Based on the given chain, Richard Nixon was interred at the Richard Nixon Library & Birthplace, so he died there",0,0.0,0.8,9570.33312600106,False,tog2,0
WebQTest-97,what songs does smokey robinson sing,Just to See Her,The given information does not provide any details about Smokey Robinson's songs. The provided data is about Gerald Robinson's,0,0.3225806451612903,0.8,9346.511441995972,False,tog2,0
WebQTest-98,who was vice president when jfk was president,Lyndon B. Johnson,Lyndon B. Johnson was the Vice President when JFK was President.,0,0.42857142857142855,0.8,9514.98913600517,False,tog2,2
WebQTest-99,what is serbian language called,Serbian language,"The question does not match the provided reasoning chain, which discusses the Polish language and its relation to Poland and Canada. There",0,0.08333333333333334,0.8,9457.518638999318,False,tog2,0
WebQTest-100,what language is spoken in haiti today,Haitian Creole,"Haitian Creole and French are spoken in Haiti today. Haitian Creole is the primary language, while French is",0,0.3636363636363636,0.8,9571.519639001053,False,tog2,0
WebQTest-102,who played barbara gordon batgirl,Melinda McGraw,The given information does not provide any details about Barbara Gordon or Batgirl. The reasoning chain focuses on Rebecca Levy as a,0,0.0,0.8,9355.975425001816,False,tog2,0
WebQTest-103,what basketball teams has shaq played for,Miami Heat,The given reasoning chain does not provide information about which basketball teams Shaquille O'Neal (Shaq) played for,0,0.08695652173913045,0.8,9617.020676996617,False,tog2,0
WebQTest-104,where is jay leno from,New Rochelle,"The information provided does not specify Jay Leno's place of origin. Based on the given chain, we know that Jay",0,0.0,0.8,9318.421179996221,False,tog2,0
WebQTest-105,what language do people from thailand speak,Mon Language,"The given information does not directly provide the language spoken in Thailand. To answer the question, we would need a fact linking",0,0.08333333333333334,0.8,9314.460244000657,False,tog2,0
WebQTest-106,who did armie hammer play in the social network,Cameron Winklevoss,Frederick Hammersley did not participate in the events of The Social Network or have any known connection to that film. The,0,0.0,0.8,9375.604964996455,False,tog2,0
WebQTest-107,what was thomas jefferson role in the declaration of independence,Lawyer,Thomas Jefferson was the primary author of the Declaration of Independence. The provided reasoning chain does not directly address his role in the,0,0.08333333333333333,0.8,9401.979943002516,False,tog2,0
WebQTest-108,what was the book written by charles darwin,On evolution,"The given chain does not mention any book written by Charles Darwin. The text discusses Edgar Allan Poe and his publication ""The",0,0.3529411764705882,0.8,9575.041374002467,False,tog2,0
WebQTest-109,who did tim tebow play college football for,Florida Gators football,"The given information does not provide Tim Tebow's college football team. To answer the question, we would need additional data",0,0.08333333333333333,0.8,9177.914769999916,False,tog2,0
WebQTest-110,who does peyton manning play football for,Denver Broncos,"To answer the question ""Who does Peyton Manning play football for?"", we need more specific information about Peyton Manning's current or",0,0.0,0.8,9295.852154995373,False,tog2,0
WebQTest-111,where is the carpathian mountain range located,Europe,"The Carpathian mountain range is located within a location. Given the provided information, it can be inferred that the Car",0,0.0,0.8,9390.882831001363,False,tog2,0
WebQTest-112,what was robert burns,Bard,The given chain does not provide information about Robert Burns. It contains information about Ambrose Burnside and the United States of,0,0.0,0.8,9382.732534999377,False,tog2,0
WebQTest-114,who did the voice of darth vader in episode 3,Hayden Christensen,"The information provided does not specify who voiced Darth Vader in Episode 3. To answer this question, we would need additional",0,0.0,0.8,9295.435687999998,False,tog2,0
WebQTest-115,what super bowl did peyton manning win,Super Bowl XLI,"The reasoning chain provided does not contain any information about Peyton Manning or Super Bowls. Therefore, based on the given information",0,0.08333333333333333,0.8,9328.197464994446,False,tog2,0
WebQTest-116,which country was justin bieber born in,Canada,To determine Justin Bieber's birth country from the given information:,0,0.0,0.8,9514.46786699671,False,tog2,0
WebQTest-118,who fought in the gulf war 1991,France,"The United Kingdom fought in the Gulf War in 1991, based on the given information.",0,0.23529411764705882,0.8,9477.11190499831,False,tog2,0
WebQTest-119,who plays london tipton in suite life on deck,Brenda Song,"The information provided does not contain any details about London Tipton from ""The Suite Life on Deck."" The given chain",0,0.0,0.8,9347.153880997212,False,tog2,0
WebQTest-121,what team did david beckham play for in 2011,LA Galaxy,The provided reasoning chain does not contain information about which team David Beckham played for in 2011. To answer,0,0.0,0.8,9443.955427996116,False,tog2,0
WebQTest-122,where did francisco coronado come from,Salamanca,The information provided does not contain any details about Francisco Coronado. It only mentions Luis B. Carranco and his nationality,0,0.0,0.8,9374.77411999862,False,tog2,0
WebQTest-123,what all does google now do,Google Glass,"Google's activities and services span a wide range of areas including search engines, online advertising, cloud computing, Android operating system",0,0.15384615384615385,0.8,9274.884627004212,False,tog2,0
WebQTest-124,what language does egyptian people speak,Modern Standard Arabic,"The primary language spoken by Egyptian people is Modern Standard Arabic, which is used in formal settings and education. However, the",0,0.25,0.8,9421.534219000023,False,tog2,0
WebQTest-125,what are abraham sons names,Midian,The provided reasoning chain does not contain any information about Abraham Lincoln's sons. It only provides details about his date of death,0,0.0,0.8,9476.989157999924,False,tog2,0
WebQTest-126,who wrote the jana gana mana,Ram Singh Thakur,"The information provided does not specify who wrote ""Jana Gana Mana."" Lili Haydn is mentioned as an American",0,0.0,0.8,9363.354610999522,False,tog2,0
WebQTest-127,what type of cancer did gilda radner die of,Ovarian cancer,The given information does not provide any details about Gilda Radner's cause of death or any information related to cancer.,0,0.08695652173913042,0.8,9421.925878996262,False,tog2,0
WebQTest-128,who plays juni cortez,Daryl Sabara,The given information does not provide any details about who plays Juni Cortez. The provided chain of facts is about Sarah Jar,0,0.0,0.8,9374.906045006355,False,tog2,0
WebQTest-129,what was lucille ball,Actor,"Based on the given information, Lucille Ball is not directly mentioned or inferred. The provided chain focuses on Jackie, Eth",0,0.0,0.8,9295.98783399706,False,tog2,0
WebQTest-131,who inspired obama,Nipsey Russell,"Based on the given information, it is not directly stated who inspired Barack Obama. The provided chain mentions books he has written",0,0.0,0.8,9644.106751002255,False,tog2,0
WebQTest-132,who is michael j fox wife,Tracy Pollan,The given information does not provide any details about Michael J. Fox's wife. The provided chain focuses on William Fox and,0,0.0,0.8,9359.891924999829,False,tog2,0
WebQTest-133,where did dolly parton grow up,Sevierville,The information provided does not specify where Dolly Parton grew up. It only gives details about her ethnicity (Scotch,0,0.0,0.8,9477.51622999931,False,tog2,0
WebQTest-134,what type of books did agatha christie wrote,Writer,"Based on the given information, Agatha Christie is a Poet and a Writer. However, the specific types of books",0,0.1,0.8,9404.898397006036,False,tog2,4
WebQTest-138,what are the four main languages spoken in spain,Catalan language,The given chain does not provide information about the four main languages spoken in Spain. The chain focuses on the Spanish language and,0,0.16,0.8,9568.092213005002,False,tog2,0
WebQTest-139,where is the nra headquarters located,Fairfax,"The information provided in the reasoning chain does not specify the location of the NRA's headquarters. To answer the question, additional",0,0.0,0.8,9205.243491996953,False,tog2,0
WebQTest-141,who is gimli 's father in the hobbit,Gloin,"In the ""Hobbit,"" there is no mention of Gimli having a father. The character Gimli is an",0,0.0,0.8,9371.891417998995,False,tog2,0
WebQTest-142,who developed the tcp ip reference model,Vint Cerf,The TCP/IP reference model was developed by Vint Cerf and Bob Kahn in the 1970s.,0,0.2222222222222222,0.8,1450.5112929982715,False,tog2,0
WebQTest-145,what college did albert einstein go to,ETH Zurich,The information provided in the reasoning chain does not include any details about the college that Albert Einstein attended. To answer the question,0,0.0,0.8,9563.05489600345,False,tog2,0
WebQTest-146,what team does jordan own,Jordan national football team,The given information does not specify a team that Jordan owns. It only mentions that Jordan is a sovereign state and is part,0,0.20689655172413793,0.8,9388.923575002991,False,tog2,0
WebQTest-147,who is the state governor of tennessee,William Haslam,"The reasoning chain indicates that the Governor of Tennessee is an office holder, and a specific individual (m.04j",0,0.0,0.8,9578.791822001222,False,tog2,0
WebQTest-149,what do portuguese people speak,Portuguese Language,"The reasoning chain indicates that Portuguese people primarily speak Portuguese. This is directly supported by the fact that in Brazil, the official",0,0.15384615384615385,0.8,9328.503459997592,False,tog2,5
WebQTest-150,what language does cuba speak,Haitian Creole,The language spoken in Cuba is Spanish.,0,0.4444444444444445,0.8,9604.042887003743,False,tog2,0
WebQTest-153,what are the sights to see in madrid,Madrid Arena,The chain of information provided does not directly address specific sights to see in Madrid. To answer the question about sights to see,0,0.14814814814814817,0.8,9530.221295004594,False,tog2,0
WebQTest-154,what instruments did louis armstrong play,Cornet,"The information provided does not contain any details about Louis Armstrong or his musical instruments. The given chain is about John Armstrong,",0,0.0,0.8,9527.101284998935,False,tog2,0
WebQTest-155,what year was george w bush elected,2000-11-07,"The given information does not provide the specific year George W. Bush was elected. To answer this question, additional data about",0,0.0,0.8,9533.822735997092,False,tog2,0
WebQTest-156,what time zone am i in california,Pacific Time Zone,Pacific Time Zone,1,1.0,0.8,9248.854937999567,False,tog2,0
WebQTest-157,where is mission san buenaventura located,Ventura County,"The information provided does not specify the location of Mission San Buenaventura. The given chain focuses on San Francisco,",0,0.0,0.8,9422.459852998145,False,tog2,0
WebQTest-159,what time in hilo hawaii,Hawaii-Aleutian Time Zone,"To determine the time in Hilo, Hawaii, we need to focus on the relevant information provided:",0,0.2,0.8,9472.363619999669,False,tog2,0
WebQTest-160,where did rudolf virchow conduct his research,Humboldt University of Berlin,The given information does not provide any details about Rudolf Virchow or his research locations. The chain of reasoning only,0,0.08695652173913045,0.8,9601.163535000524,False,tog2,0
WebQTest-161,what university did gordon brown attend,University of Edinburgh,The information provided in the reasoning chain does not contain any details about Gordon Brown's education or the universities he attended. The,0,0.0,0.8,9433.108793004067,False,tog2,0
WebQTest-162,what countries does greece share borders with,Albania,The information provided in the reasoning chain does not contain any data about the countries that Greece shares borders with. It only provides,0,0.0,0.8,9532.1571079985,False,tog2,0
WebQTest-163,what year did the seahawks win the superbowl,Super Bowl XLVIII,The provided chain does not contain any information about the Seattle Seahawks winning the Super Bowl or any related details. The chain is,0,0.15384615384615383,0.8,9176.618778001284,False,tog2,0
WebQTest-164,what did stephen hawking become famous for,Cosmologist,The given reasoning chain does not contain any information about Stephen Hawking or his fame. The chain is about Stephen King and,0,0.0,0.8,9525.986659995397,False,tog2,0
WebQTest-165,who plays donna noble,Catherine Tate,"The information provided does not contain any details about Donna Noble or her actor. Therefore, based on the given chain, it",0,0.0,0.8,9540.073174997815,False,tog2,0
WebQTest-166,what was dr seuss education,"Lincoln College, Oxford",The information provided in the reasoning chain does not contain any details about Dr. Seuss's education. The chain is focused,0,0.0,0.8,9394.083533996309,False,tog2,0
WebQTest-167,where did queensland get its name from,Queen Victoria,"The information provided in the reasoning chain does not contain any details about the origin of the name ""Queensland."" The",0,0.0,0.8,9394.654849995277,False,tog2,0
WebQTest-168,what document did james madison write,"The Papers of James Madison, Secretary of State Series, Vol. 2","The given information does not specify which document James Madison wrote. Based on the provided chain, we know that James Madison was",0,0.3529411764705882,0.8,9400.40783999575,False,tog2,0
WebQTest-169,what are the three official languages of belgium,Dutch Language,"Flemish, French, and German are the three official languages of Belgium.",0,0.16666666666666669,0.8,9505.906662998314,False,tog2,0
WebQTest-170,who played bilbo in lord of the rings,Norman Bird,"The information provided does not contain any details about who played Bilbo Baggins in ""The Lord of the Rings""",0,0.0,0.8,9565.74253099825,False,tog2,0
WebQTest-171,what airport do you fly into to get to destin fl,Destin–Fort Walton Beach Airport,"To determine the specific airport in Destin, FL, we would need additional information or data not provided in the given reasoning",0,0.16666666666666666,0.8,9343.429280001146,False,tog2,0
WebQTest-172,what do you call members of the senate,Senator,Members of the Senate are called United States Senators.,0,0.46153846153846156,0.8,9383.862438997312,False,tog2,0
WebQTest-173,what countries are part of the baltic,Latvia,"Based on the given information, Russia is partially contained by and contains parts of the Euroregion Baltic, which indicates Russia is",0,0.0,0.8,9553.226655996696,False,tog2,0
WebQTest-174,what team does colin kaepernick play for,San Francisco 49ers,"The given information does not contain any data related to Colin Kaepernick or his current team. Therefore, it's impossible to answer",0,0.0,0.8,9464.499089001038,False,tog2,0
WebQTest-175,where did joe flacco attend college,University of Delaware,"The information provided does not specify that Joe Flacco attended John F. Kennedy College or any other college. Therefore, based",0,0.0,0.8,9390.977407994797,False,tog2,0
WebQTest-176,who is emma stone father,Jeff Stone,The given information does not provide the name of Emma Stone's father. It only mentions that Emma Kennedy's parents are Rex,0,0.08,0.8,9412.117897001735,False,tog2,0
WebQTest-177,where was theodore roosevelt buried,Youngs Memorial Cemetery,Theodore Roosevelt was not buried in Arlington National Cemetery with an eternal flame. The information provided pertains to John F. Kennedy,0,0.08333333333333333,0.8,9482.822872996621,False,tog2,0
WebQTest-178,who was the leader of the us during wwii,Franklin D. Roosevelt,Franklin D. Roosevelt was the President of the United States during World War II.,0,0.35294117647058826,0.8,9651.165087998379,False,tog2,0
WebQTest-179,what artistic movement did henri matisse belong to,Neo-impressionism,The given chain does not provide information about Henri Matisse or the artistic movements he belonged to. The chain focuses on,0,0.0,0.8,9533.29973899963,False,tog2,0
WebQTest-180,where the missouri river ends,Mississippi River,The reasoning chain provided does not contain information about the Missouri River or its endpoint. The chain focuses on administrative divisions and time,0,0.08,0.8,9539.90537700156,False,tog2,0
WebQTest-181,what type of currency do they use in thailand,Thai baht,Thai Baht,1,1.0,0.8,9412.700549000874,False,tog2,0
WebQTest-182,who is khloe kardashian 's husband,Lamar Odom,The information provided in the reasoning chain does not contain any details about Khloe Kardashian or her husband. The chain is about,0,0.0,0.8,9405.299207995995,False,tog2,0
WebQTest-184,what state does romney live in,Massachusetts,The given information does not specify which state George W. Romney lives in.,0,0.0,0.8,9564.86551299895,False,tog2,0
WebQTest-185,what type of government does france use,Semi-presidential system,"The French Third Republic had a republican form of government. However, it's important to note that the given information primarily pert",0,0.08333333333333334,0.8,9249.110523000127,False,tog2,0
WebQTest-186,who rules denmark right now,Helle Thorning-Schmidt,"The current ruler of Denmark is King Frederik V. However, this information is not directly derived from the given reasoning chain",0,0.16,0.8,9489.896056998987,False,tog2,0
WebQTest-187,what did stephen hawking study,Physics,The given chain does not contain any information about Stephen Hawking or his studies. The chain primarily discusses Edgar Allan Poe's,0,0.0,0.8,9610.956345000886,False,tog2,0
