qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
WebQTrn-1864_9dc4e22121d3a46d45b8f9bd9e8c7013,Which country that is situated in the ASEAN Common Time Zone has the largest population?,India,Thailand,0,0.0,0.8,14594.508899841458,False,tog2,0
WebQTrn-1841_b8df00139e3fa59b8633ef551ed8ca9f,What popular sport in Spain has a team that won the 2010 FIFA World Cup championship?,Spain national football team,Football (soccer) is the most popular sport in Spain and it has a football club called Real Madrid which won the,0,0.22222222222222224,0.8,15657.085000071675,False,tog2,0
WebQTrn-124_f3990dc9aa470fa81ec4cf2912a9924f,Which movie with a character called Ajila was directed by Angelina Jolie?,In the Land of Blood and Honey,"None of the provided information mentions any movie or its director involving the name ""Ajila."" The given data pertains to",0,0.23529411764705882,0.8,14733.762299874797,False,tog2,0
WebQTest-538_49b4e9304f18a0a1cbe37bb162f61131,WHat movies have the actress who is an alumni for West Reading El Ctr a part of?,Hannah Montana: The Movie,"The information provided does not specify which actresses are associated with West Reading El Ctr. Therefore, it's impossible to determine",0,0.08695652173913042,0.8,14849.500000011176,False,tog2,0
WebQTrn-2722_8babdaa9ecd05a72e3227b43b1f98771,For what did the personage who was educated at the Dewitt High School win a gold medal?,Gymnastics at the 2012 Summer Olympics – Women's artistic team all-around,Horace Greeley,0,0.0,0.8,14937.658699927852,False,tog2,0
WebQTest-983_ccda690fb745939d0a62c3fbcf3e3769,"Where did Tennessee Williams go to college where the newspaper is ""The Maneater""?",University of Missouri,"The University of North Carolina at Charlotte. To determine where Tennessee Williams went to college where the newspaper is ""The Maneater",0,0.16666666666666666,0.8,14801.771499915048,False,tog2,0
WebQTrn-1770_8db36acba886620a06031d39165d78de,Who is the daughter of the artist who had a concert tour called I Am... World Tour?,Blue Ivy,"The information provided does not mention any specific daughter or her relationship to the artist who had a concert tour called ""I Am",0,0.0,0.8,15377.875600010157,False,tog2,0
WebQTrn-1817_89670933168c3f4e5195a241f9d46e76,What are the governmental types in the country whose national anthem is Tien Quan Ca?,Communist state,The governmental types in the country whose national anthem is Tien Quan Ca are Republic and Monarchy. To determine this,0,0.0,0.8,14205.423999810591,False,tog2,0
WebQTrn-849_1eb0f1ddd5074471fbe3a7f6b575f202,Copenhagen is the capital of which German neighboring country?,Denmark,Denmark,1,1.0,0.8,15056.599899893627,False,tog2,0
WebQTrn-2152_92fba37c9723caee68665ad9a5e4a468,Which of team owners Tom Hicks sports team are in the American League West?,Texas Rangers,"The given information does not provide any details about the ownership or league affiliation of the San Francisco Giants. Therefore, it is",0,0.0,0.8,16736.81730008684,False,tog2,0
WebQTrn-3376_0619d288bbed0ca782e60c6f841a6051,What colleges did the famous person who went to Castlemont High school go to?,Temple University,"The information provided does not mention any famous person or their high school. To find out which college a famous person attended,",0,0.16,0.8,14932.758999988437,False,tog2,0
WebQTrn-567_693feb48c0515cd069014e7ca2846b37,What movie with the character Teklel Hafouli did Ron Howard do?,The Journey,The information provided does not contain any details about a film or its characters. It appears to be discussing various types and statuses,0,0.08,0.8,14747.404600027949,False,tog2,0
WebQTrn-1077_0c34ca057060e35aa5c74fbbca682dee,"In the nation that has the Badakhshan province, what religions are practiced?",Shia Islam,Judaism,0,0.0,0.8,14700.424999929965,False,tog2,0
WebQTest-1686_29e74083744b3631541b29b4094fb273,Who was the governor of Arizona in 2009 that held his governmental position before 1998?,Janet Napolitano,Huey P. Meaux,0,0.0,0.8,15087.610800052062,False,tog2,0
WebQTest-626_8c6b952c6bd963f0ece4e401c9eb731a,What does the Missouri River bisect in the Central Time Zone?,Iowa,The Missouri River is a major river that flows through several states and provinces in North America. It originates from the Rocky Mountains,0,0.08333333333333333,0.8,14763.778500026092,False,tog2,0
WebQTest-12_68d745a0657c86906382873e57294d6a,Who was the governor of Ohio in 2011 that was in the government prior to 3-1-1983?,"Return J. Meigs, Jr.",Gavin Miller,0,0.0,0.8,15067.23149982281,False,tog2,0
WebQTest-576_906ad6be7bec9d208f4dde4f7721c261,Which of the seven Central American countries had co2 emissions per capita once of 2009 metric ton?,Belize,Gran Colombia,0,0.0,0.8,15317.942900117487,False,tog2,0
WebQTrn-2152_3cdf60c15a8355981dd92e3c57ac2eed,What team that has a mascot named Mariner Moose is in the American League West?,Seattle Mariners,"The team with a mascot named Mariner Moose is in the American League West. To arrive at this conclusion, we can",0,0.0,0.8,10457.112699979916,False,tog2,0
WebQTest-61_09020cbb000c86fda5910ec084690246,What religion is practiced in Indonesia and has a sacred site of Mecca?,Islam,Islam,1,1.0,0.8,14496.62599992007,False,tog2,0
WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,Which location in the Anadyr Timezone has the biggest population?,India,"The Anadyr Timezone is not a specific location but rather a time zone. Therefore, it does not have a",0,0.0,0.8,14989.987999899313,False,tog2,0
WebQTrn-3136_a2debf685e0c50491e35a9cf7a1e9ade,"Of the four regions which make up the United Kingdom, which is the country that includes the location, Down District Council?",Northern Ireland,Down District Council is located in England.,0,0.0,0.8,14086.035799933597,False,tog2,0
WebQTest-998_f693ae2cb9aa6b8ffdf0f103a6777b62,What is the most recent event in which the sports team owned by James L. Dolan won the championship?,1973 NBA Finals,The most recent event in which a sports team owned by James L. Dolan won the championship was the 20,0,0.0,0.8,15330.79219982028,False,tog2,0
WebQTrn-1023_1e7110e48c30a2cef3caf291e3b8d394,What's the currency of the country that includes the location of Buenos Aires?,Argentine peso,Argentine peso,1,1.0,0.8,15151.51230012998,False,tog2,0
WebQTrn-810_c334509bb5e02cacae1ba2e80c176499,What year did the team with mascot named Lou Seal win the World Series?,2014 World Series,2010,0,0.0,0.8,13597.837899811566,False,tog2,0
WebQTrn-557_960c16ffdb29e173df0577fc76c7455d,"In the film with teh character named Winged Monkey #7, who played Dorothy?",Judy Garland,"The character named Winged Monkey #7 is not mentioned in the given information. Therefore, there is no specific actor associated",0,0.0,0.8,15270.444000139832,False,tog2,0
WebQTrn-21_660138373d19bbffdd3d3f7a30234e4a,Who holds the position of Prime Minister in the country which contains Dire Dawa?,Hailemariam Desalegn,Ethiopia,0,0.0,0.8,2700.4414999391884,False,tog2,0
WebQTrn-2286_e0906c845ea8b2e22e08e1b0e6eb9b43,Where is the state with the capitol of Frankfort located?,Contiguous United States,Colorado,0,0.0,0.8,15643.451299984008,False,tog2,0
WebQTest-1320_c5498ca807d2e1ec30d4c8fdd41f0bf7,What stadium does the team with mascot named Hank play at?,Miller Park,"The team with mascot named Hank plays at a stadium that is part of the domain of the team. To determine this,",0,0.0,0.8,14889.11319989711,False,tog2,0
WebQTrn-2444_8f2cd432b509e5b8fe681bb55bca2767,Where is the home stadium of the team who won the 1946 World Series championship?,Busch Stadium,The home stadium of the team who won the 1946 World Series championship is located in Iraq. To arrive,0,0.09523809523809525,0.8,15606.596000026911,False,tog2,0
