qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
oa_344,"At time 127 in context ctx_07, can u_0495 access res_0113?",0,Insufficient information.,0,0.0,0.8,9294.527902000482,False,tog1,0
oa_4590,"At time 61 in context ctx_05, can u_0199 access res_0125?",1,No.,0,0.0,0.8,9297.50150000018,False,tog1,0
oa_346,"At time 158 in context ctx_06, can u_0301 access res_0141?",0,No.,1,1.0,0.8,9272.467564999715,False,tog1,0
oa_4592,"At time 59 in context ctx_03, can u_0452 access res_0056?",1,No.,0,0.0,0.8,9311.626050000086,False,tog1,0
oa_370,"At time 95 in context ctx_07, can u_0041 access res_0145?",0,No.,1,1.0,0.8,9296.590633999585,False,tog1,0
oa_4603,"At time 59 in context ctx_03, can u_0465 access res_0056?",1,No.,0,0.0,0.8,9313.452418999987,False,tog1,0
oa_374,"At time 142 in context ctx_06, can u_0417 access res_0008?",0,No.,1,1.0,0.8,9310.466900999927,False,tog1,0
oa_4667,"At time 62 in context ctx_06, can u_0167 access res_0048?",1,No.,0,0.0,0.8,9281.906868000078,False,tog1,0
oa_378,"At time 72 in context ctx_00, can u_0103 access res_0130?",0,No.,1,1.0,0.8,9009.781274000488,False,tog1,0
oa_4740,"At time 53 in context ctx_05, can u_0471 access res_0077?",1,No.,0,0.0,0.8,9315.17764199998,False,tog1,0
oa_383,"At time 159 in context ctx_07, can u_0163 access res_0090?",0,No.,1,1.0,0.8,9318.960726999649,False,tog1,0
oa_4742,"At time 53 in context ctx_05, can u_0440 access res_0077?",1,No.,0,0.0,0.8,9012.864035000348,False,tog1,0
oa_385,"At time 110 in context ctx_06, can u_0385 access res_0004?",0,No.,1,1.0,0.8,9300.153176999629,False,tog1,0
oa_4777,"At time 50 in context ctx_02, can u_0465 access res_0016?",1,No.,0,0.0,0.8,9306.104428999788,False,tog1,0
oa_395,"At time 85 in context ctx_05, can u_0321 access res_0119?",0,No.,1,1.0,0.8,9127.853476000382,False,tog1,0
oa_4790,"At time 57 in context ctx_01, can u_0225 access res_0048?",1,No.,0,0.0,0.8,9286.31863099963,False,tog1,0
oa_408,"At time 110 in context ctx_06, can u_0196 access res_0043?",0,Insufficient information.,0,0.0,0.8,8641.131742999278,False,tog1,0
oa_4837,"At time 53 in context ctx_05, can u_0176 access res_0140?",1,No.,0,0.0,0.8,9308.842662999268,False,tog1,0
oa_429,"At time 82 in context ctx_02, can u_0197 access res_0093?",0,No.,1,1.0,0.8,6204.986974999883,False,tog1,0
oa_4950,"At time 62 in context ctx_06, can u_0277 access res_0061?",1,No.,0,0.0,0.8,9312.52571999994,False,tog1,0
oa_454,"At time 100 in context ctx_04, can u_0153 access res_0154?",0,No.,1,1.0,0.8,9281.502000000728,False,tog1,0
oa_4971,"At time 57 in context ctx_01, can u_0199 access res_0048?",1,No.,0,0.0,0.8,5372.193355000491,False,tog1,0
oa_473,"At time 135 in context ctx_07, can u_0080 access res_0062?",0,No.,1,1.0,0.8,5942.897966999226,False,tog1,0
oa_475,"At time 180 in context ctx_04, can u_0256 access res_0030?",0,No.,1,1.0,0.8,9170.43650100004,False,tog1,0
oa_492,"At time 194 in context ctx_02, can u_0422 access res_0128?",0,No.,1,1.0,0.8,9305.161231000056,False,tog1,0
oa_493,"At time 92 in context ctx_04, can u_0427 access res_0032?",0,To determine if u_0427 can access res_0032 at time 92 in context,0,0.0,0.8,9313.568397999916,False,tog1,0
oa_500,"At time 87 in context ctx_07, can u_0186 access res_0142?",0,No.,1,1.0,0.8,9310.320848999254,False,tog1,0
oa_509,"At time 91 in context ctx_03, can u_0014 access res_0083?",0,Insufficient information.,0,0.0,0.8,6202.033575999849,False,tog1,0
oa_510,"At time 69 in context ctx_05, can u_0314 access res_0147?",0,No.,1,1.0,0.8,9286.027273999935,False,tog1,0
oa_515,"At time 152 in context ctx_00, can u_0062 access res_0129?",0,No.,1,1.0,0.8,7034.665576000407,False,tog1,0
oa_523,"At time 95 in context ctx_07, can u_0034 access res_0027?",0,No.,1,1.0,0.8,9130.790481000076,False,tog1,0
oa_537,"At time 71 in context ctx_07, can u_0070 access res_0072?",0,No.,1,1.0,0.8,7966.4014649997625,False,tog1,0
oa_539,"At time 124 in context ctx_04, can u_0333 access res_0080?",0,No.,1,1.0,0.8,9309.60659900029,False,tog1,0
oa_543,"At time 178 in context ctx_02, can u_0360 access res_0136?",0,No.,1,1.0,0.8,9305.118248999861,False,tog1,0
oa_544,"At time 135 in context ctx_07, can u_0246 access res_0149?",0,No.,1,1.0,0.8,9301.852238999345,False,tog1,0
oa_557,"At time 160 in context ctx_00, can u_0150 access res_0118?",0,No.,1,1.0,0.8,8790.015503000177,False,tog1,0
oa_565,"At time 82 in context ctx_02, can u_0158 access res_0131?",0,No.,1,1.0,0.8,6201.911219999602,False,tog1,0
oa_573,"At time 152 in context ctx_00, can u_0004 access res_0110?",0,No.,1,1.0,0.8,1470.7014659998094,False,tog1,0
oa_576,"At time 196 in context ctx_04, can u_0281 access res_0189?",0,No.,1,1.0,0.8,9014.710102000208,False,tog1,0
oa_577,"At time 143 in context ctx_07, can u_0020 access res_0107?",0,No.,1,1.0,0.8,8825.385939000626,False,tog1,0
oa_580,"At time 195 in context ctx_03, can u_0127 access res_0137?",0,No.,1,1.0,0.8,9304.30365400025,False,tog1,0
oa_599,"At time 178 in context ctx_02, can u_0402 access res_0050?",0,No.,1,1.0,0.8,9283.11776999999,False,tog1,0
oa_606,"At time 110 in context ctx_06, can u_0112 access res_0187?",0,No.,1,1.0,0.8,9304.317152999829,False,tog1,0
oa_617,"At time 70 in context ctx_06, can u_0123 access res_0073?",0,No.,1,1.0,0.8,9282.641983999383,False,tog1,0
oa_625,"At time 67 in context ctx_03, can u_0418 access res_0008?",0,No.,1,1.0,0.8,9302.385588000107,False,tog1,0
oa_638,"At time 78 in context ctx_06, can u_0062 access res_0031?",0,No.,1,1.0,0.8,9308.913464000398,False,tog1,0
oa_643,"At time 73 in context ctx_01, can u_0023 access res_0096?",0,No.,1,1.0,0.8,1470.1567389993215,False,tog1,0
oa_647,"At time 156 in context ctx_04, can u_0429 access res_0189?",0,No.,1,1.0,0.8,9273.903584999971,False,tog1,0
oa_657,"At time 148 in context ctx_04, can u_0096 access res_0022?",0,No.,1,1.0,0.8,9300.642184000026,False,tog1,0
oa_659,"At time 97 in context ctx_01, can u_0475 access res_0086?",0,No.,1,1.0,0.8,1468.0391379997673,False,tog1,0
oa_661,"At time 66 in context ctx_02, can u_0237 access res_0083?",0,No.,1,1.0,0.8,9306.577173999358,False,tog1,0
oa_666,"At time 167 in context ctx_07, can u_0047 access res_0109?",0,No.,1,1.0,0.8,9118.512219999502,False,tog1,0
oa_668,"At time 164 in context ctx_04, can u_0268 access res_0130?",0,No.,1,1.0,0.8,6200.363428999481,False,tog1,0
oa_674,"At time 157 in context ctx_05, can u_0235 access res_0018?",0,No.,1,1.0,0.8,6198.653305999869,False,tog1,0
oa_683,"At time 163 in context ctx_03, can u_0169 access res_0020?",0,No.,1,1.0,0.8,9315.374441999666,False,tog1,0
oa_688,"At time 175 in context ctx_07, can u_0474 access res_0198?",0,No.,1,1.0,0.8,9313.206816000275,False,tog1,0
oa_692,"At time 148 in context ctx_04, can u_0236 access res_0173?",0,No.,1,1.0,0.8,1465.3538169995954,False,tog1,0
oa_693,"At time 112 in context ctx_00, can u_0304 access res_0014?",0,No.,1,1.0,0.8,7840.163028999996,False,tog1,0
oa_698,"At time 82 in context ctx_02, can u_0062 access res_0169?",0,No.,1,1.0,0.8,9303.555391000373,False,tog1,0
oa_712,"At time 149 in context ctx_05, can u_0108 access res_0104?",0,No.,1,1.0,0.8,1470.9827950000545,False,tog1,0
oa_735,"At time 95 in context ctx_07, can u_0371 access res_0183?",0,No.,1,1.0,0.8,9307.026558999496,False,tog1,0
oa_742,"At time 97 in context ctx_01, can u_0307 access res_0034?",0,No.,1,1.0,0.8,9290.640713000357,False,tog1,0
oa_745,"At time 67 in context ctx_03, can u_0010 access res_0183?",0,Insufficient information.,0,0.0,0.8,9311.805739000192,False,tog1,0
oa_747,"At time 111 in context ctx_07, can u_0332 access res_0133?",0,No.,1,1.0,0.8,8577.349247000711,False,tog1,0
oa_749,"At time 163 in context ctx_03, can u_0133 access res_0173?",0,No.,1,1.0,0.8,1472.3135410004033,False,tog1,0
oa_750,"At time 119 in context ctx_07, can u_0395 access res_0081?",0,Insufficient information.,0,0.0,0.8,9125.899093999578,False,tog1,0
oa_758,"At time 95 in context ctx_07, can u_0434 access res_0133?",0,No.,1,1.0,0.8,9309.88743800026,False,tog1,0
oa_764,"At time 142 in context ctx_06, can u_0149 access res_0115?",0,No.,1,1.0,0.8,9306.92235100014,False,tog1,0
oa_765,"At time 173 in context ctx_05, can u_0470 access res_0151?",0,No.,1,1.0,0.8,6749.588141999993,False,tog1,0
oa_767,"At time 103 in context ctx_07, can u_0003 access res_0144?",0,No.,1,1.0,0.8,8107.781310000064,False,tog1,0
oa_776,"At time 155 in context ctx_03, can u_0476 access res_0146?",0,No.,1,1.0,0.8,9304.704594000214,False,tog1,0
oa_801,"At time 122 in context ctx_02, can u_0282 access res_0176?",0,No.,1,1.0,0.8,9280.641893999928,False,tog1,0
oa_809,"At time 161 in context ctx_01, can u_0310 access res_0170?",0,No.,1,1.0,0.8,9309.763713000393,False,tog1,0
oa_812,"At time 120 in context ctx_00, can u_0427 access res_0166?",0,No.,1,1.0,0.8,5371.545134000371,False,tog1,0
oa_814,"At time 98 in context ctx_02, can u_0116 access res_0151?",0,No.,1,1.0,0.8,6739.81071199978,False,tog1,0
oa_820,"At time 75 in context ctx_03, can u_0069 access res_0153?",0,Insufficient information.,0,0.0,0.8,8635.45082499968,False,tog1,0
oa_824,"At time 168 in context ctx_00, can u_0038 access res_0014?",0,No.,1,1.0,0.8,2034.4141259993194,False,tog1,0
oa_831,"At time 161 in context ctx_01, can u_0172 access res_0133?",0,No.,1,1.0,0.8,8880.31342100021,False,tog1,0
oa_835,"At time 98 in context ctx_02, can u_0051 access res_0089?",0,No.,1,1.0,0.8,7046.131113000229,False,tog1,0
oa_840,"At time 166 in context ctx_06, can u_0149 access res_0120?",0,No.,1,1.0,0.8,6211.66391099996,False,tog1,0
oa_857,"At time 104 in context ctx_00, can u_0485 access res_0168?",0,No.,1,1.0,0.8,5938.131265000266,False,tog1,0
oa_858,"At time 164 in context ctx_04, can u_0114 access res_0109?",0,No.,1,1.0,0.8,6206.818947000102,False,tog1,0
oa_890,"At time 140 in context ctx_04, can u_0228 access res_0140?",0,No.,1,1.0,0.8,9310.014437999598,False,tog1,0
oa_893,"At time 88 in context ctx_00, can u_0434 access res_0126?",0,Insufficient information.,0,0.0,0.8,8988.14692399992,False,tog1,0
oa_909,"At time 127 in context ctx_07, can u_0432 access res_0103?",0,No.,1,1.0,0.8,9305.92789000002,False,tog1,0
oa_918,"At time 79 in context ctx_07, can u_0463 access res_0175?",0,No.,1,1.0,0.8,9310.08919299984,False,tog1,0
oa_920,"At time 124 in context ctx_04, can u_0404 access res_0056?",0,Insufficient information.,0,0.0,0.8,9315.831941999932,False,tog1,0
oa_929,"At time 150 in context ctx_06, can u_0417 access res_0039?",0,No.,1,1.0,0.8,9296.241787999861,False,tog1,0
oa_937,"At time 65 in context ctx_01, can u_0158 access res_0045?",0,No.,1,1.0,0.8,9297.767570999895,False,tog1,0
oa_941,"At time 142 in context ctx_06, can u_0328 access res_0157?",0,Insufficient information.,0,0.0,0.8,9310.161072999108,False,tog1,0
oa_942,"At time 171 in context ctx_03, can u_0378 access res_0048?",0,No.,1,1.0,0.8,9303.821317000256,False,tog1,0
oa_944,"At time 183 in context ctx_07, can u_0418 access res_0196?",0,No.,1,1.0,0.8,9305.116683000051,False,tog1,0
oa_950,"At time 186 in context ctx_02, can u_0223 access res_0116?",0,No.,1,1.0,0.8,9304.864511999767,False,tog1,0
oa_959,"At time 73 in context ctx_01, can u_0435 access res_0027?",0,No.,1,1.0,0.8,9304.813433999698,False,tog1,0
oa_960,"At time 104 in context ctx_00, can u_0289 access res_0013?",0,No.,1,1.0,0.8,9285.49522799949,False,tog1,0
oa_968,"At time 200 in context ctx_00, can u_0050 access res_0166?",0,No.,1,1.0,0.8,6751.991127999645,False,tog1,0
oa_974,"At time 95 in context ctx_07, can u_0373 access res_0021?",0,No.,1,1.0,0.8,8641.13244300006,False,tog1,0
oa_980,"At time 164 in context ctx_04, can u_0449 access res_0138?",0,To determine if u_0449 can access res_0138 at time 164 in,0,0.0,0.8,9298.419892999846,False,tog1,0
oa_987,"At time 152 in context ctx_00, can u_0393 access res_0197?",0,No.,1,1.0,0.8,1464.5247409998774,False,tog1,0
oa_989,"At time 189 in context ctx_05, can u_0255 access res_0067?",0,No.,1,1.0,0.8,9279.957873000058,False,tog1,0
oa_994,"At time 192 in context ctx_00, can u_0297 access res_0042?",0,No.,1,1.0,0.8,9305.565057000422,False,tog1,0
oa_995,"At time 127 in context ctx_07, can u_0200 access res_0008?",0,Insufficient information.,0,0.0,0.8,6747.5807180007905,False,tog1,0
