qid,gold_e2,pred_e2,em,x_rank,confidence
68,70068,192381,0,1351,0.7950266897678375
69,70069,172748,0,767,0.8296737670898438
70,70070,188696,0,6,0.7681894302368164
71,70071,177746,0,14951,0.7340482473373413
72,70072,194797,0,14,0.7215269207954407
73,70073,176152,0,3682,0.7260508090257645
74,70074,192691,0,1492,0.7624053657054901
75,70075,183596,0,24,0.730154812335968
76,70076,180829,0,94,0.8103732466697693
77,70077,96801,0,369,0.7892016172409058
78,70078,199757,0,6903,0.7772943675518036
79,70079,139210,0,3,0.7531405389308929
80,70080,183886,0,567,0.7362167239189148
81,70081,179030,0,2,0.7858522534370422
82,70082,186793,0,7057,0.7862529754638672
83,70083,102672,0,41567,0.802186518907547
84,70084,189132,0,16368,0.7422828525304794
85,70085,178262,0,1563,0.8405822515487671
86,70086,101743,0,4351,0.7891009151935577
87,70087,80108,0,3,0.7919573783874512
88,70088,186982,0,462,0.7938128411769867
89,70089,196961,0,1812,0.7185150533914566
90,70090,70090,1,1,0.8048055768013
91,70091,70091,1,1,0.8439729511737823
92,70092,183208,0,32431,0.7642650902271271
93,70093,199220,0,12726,0.7555826306343079
94,70094,197384,0,49013,0.7404499053955078
95,70095,182790,0,2,0.7958881855010986
96,70096,170346,0,80,0.7555148899555206
97,70097,95090,0,1334,0.729895755648613
98,70098,139788,0,46,0.8529085516929626
99,70099,180230,0,8114,0.7478370070457458
100,70100,171155,0,53,0.8430593609809875
101,70101,198134,0,614,0.7701133191585541
102,70102,94256,0,831,0.7303740531206131
103,70103,121550,0,3,0.7588479220867157
104,70104,70104,1,1,0.7535651326179504
105,70105,133715,0,489,0.7544453144073486
106,70106,112653,0,26630,0.790150910615921
107,70107,192388,0,3,0.7638132274150848
108,70108,115970,0,8164,0.7113835662603378
109,70109,187147,0,532,0.8119465112686157
110,70110,177519,0,2,0.7824976742267609
111,70111,189097,0,13177,0.7582749724388123
112,70112,70112,1,1,0.8416502177715302
113,70113,70113,1,1,0.686919316649437
114,70114,187779,0,7620,0.7444107383489609
115,70115,172537,0,2,0.7983947992324829
116,70116,111741,0,9024,0.7450521737337112
117,70117,190830,0,3421,0.7680169939994812
118,70118,174274,0,34,0.8546336591243744
119,70119,188852,0,6,0.817965179681778
120,70120,98593,0,14468,0.7913107573986053
121,70121,189891,0,41,0.7532898187637329
122,70122,198117,0,112,0.779007077217102
123,70123,182230,0,6,0.8667319416999817
124,70124,174863,0,36699,0.769597589969635
125,70125,175831,0,2,0.8604574799537659
126,70126,198387,0,1631,0.7352592647075653
127,70127,170217,0,5747,0.7461989521980286
128,70128,176506,0,6653,0.7785186767578125
129,70129,113329,0,18642,0.711238220334053
130,70130,183022,0,24555,0.7698951363563538
131,70131,89653,0,2,0.7895610630512238
132,70132,74207,0,469,0.757479190826416
133,70133,199334,0,11675,0.8062030076980591
134,70134,70134,1,1,0.8006633222103119
135,70135,186200,0,23,0.7541912794113159
136,70136,175456,0,31069,0.8292436003684998
137,70137,182116,0,2606,0.7779518067836761
138,70138,70138,1,1,0.779951423406601
139,70139,70562,0,75,0.7016595900058746
140,70140,84414,0,7,0.7654509246349335
141,70141,195970,0,5,0.754278689622879
142,70142,81965,0,33709,0.7285117954015732
143,70143,184434,0,2,0.8167541325092316
144,70144,70144,1,1,0.893027126789093
145,70145,175009,0,2501,0.7904668748378754
146,70146,105451,0,55,0.8688104450702667
147,70147,95083,0,46840,0.7581777274608612
148,70148,175688,0,734,0.7479114234447479
149,70149,83989,0,22522,0.7769286632537842
150,70150,187873,0,257,0.8159339725971222
151,70151,171647,0,2,0.7733354270458221
152,70152,182056,0,569,0.7307473421096802
153,70153,85647,0,191,0.8358970284461975
154,70154,181232,0,6375,0.7547586858272552
155,70155,91040,0,5,0.8023069500923157
156,70156,199333,0,276,0.7506978213787079
157,70157,174918,0,56,0.7659358382225037
158,70158,117604,0,1493,0.7571726441383362
159,70159,173985,0,3,0.7393008917570114
160,70160,107837,0,12794,0.7727967798709869
161,70161,194185,0,1839,0.7380144000053406
162,70162,86430,0,96,0.834608644247055
163,70163,114406,0,260,0.760574996471405
164,70164,104889,0,602,0.7564847767353058
165,70165,122652,0,19,0.733447939157486
166,70166,174581,0,4,0.8126604855060577
167,70167,170346,0,1793,0.7518821656703949
168,70168,117569,0,33777,0.7045917212963104
169,70169,175833,0,1084,0.7597936391830444
170,70170,70170,1,1,0.7421812266111374
171,70171,172551,0,10258,0.7757989764213562
172,70172,193950,0,2,0.8340747356414795
173,70173,172302,0,394,0.7824814319610596
174,70174,184494,0,93,0.7861853241920471
175,70175,188427,0,9314,0.784843385219574
176,70176,119422,0,392,0.7980715334415436
177,70177,172916,0,3,0.8010612428188324
178,70178,172254,0,2,0.8255483508110046
179,70179,123323,0,577,0.7753260135650635
180,70180,131106,0,6357,0.7803677320480347
181,70181,171680,0,598,0.8212615251541138
182,70182,197596,0,9,0.7659763395786285
183,70183,176097,0,3,0.7435872107744217
184,70184,194005,0,6846,0.8051314353942871
185,70185,191492,0,160,0.7645110785961151
186,70186,182394,0,8277,0.7933928370475769
187,70187,70187,1,1,0.723543331027031
188,70188,135908,0,15,0.7670015096664429
189,70189,191932,0,10963,0.7400890290737152
190,70190,70190,1,1,0.7385307401418686
191,70191,193427,0,29689,0.7572373449802399
192,70192,103507,0,14,0.7915426790714264
193,70193,187873,0,807,0.8263002932071686
194,70194,110280,0,397,0.748668983578682
195,70195,174884,0,18,0.8265626430511475
196,70196,173796,0,125,0.7750586569309235
197,70197,188832,0,3,0.8633919656276703
198,70198,174921,0,5543,0.764460027217865
199,70199,193870,0,35,0.7669525146484375
200,70200,177131,0,3,0.8366335332393646
201,70201,197416,0,3905,0.8232018649578094
202,70202,174318,0,6,0.8341653347015381
203,70203,198118,0,175,0.7873623669147491
204,70204,70204,1,1,0.8314397633075714
205,70205,184381,0,74605,0.7426345944404602
206,70206,174965,0,17,0.7390544563531876
207,70207,177103,0,3609,0.7618936598300934
208,70208,193957,0,7,0.8029212951660156
209,70209,196417,0,827,0.7600638270378113
210,70210,182529,0,538,0.7974033653736115
211,70211,184405,0,1568,0.7655306756496429
212,70212,176958,0,74,0.7585062384605408
213,70213,196081,0,495,0.7840869426727295
214,70214,96496,0,89546,0.7587885856628418
215,70215,107644,0,284,0.7471325993537903
216,70216,88949,0,17,0.8094278872013092
217,70217,199667,0,14938,0.7187655121088028
218,70218,104222,0,8094,0.742783710360527
219,70219,197166,0,19,0.7745294272899628
220,70220,70422,0,8,0.7939218282699585
221,70221,196199,0,7791,0.7108121365308762
222,70222,99681,0,3086,0.7834421396255493
223,70223,77133,0,29893,0.7679948508739471
224,70224,173161,0,110,0.8179425001144409
225,70225,70225,1,1,0.8565390706062317
226,70226,188852,0,56,0.7865924537181854
227,70227,79209,0,4,0.7869620323181152
228,70228,117595,0,5,0.78419628739357
229,70229,70229,1,1,0.8419012129306793
230,70230,136763,0,2683,0.734956294298172
231,70231,122823,0,45,0.7331292033195496
232,70232,129300,0,42735,0.7588774263858795
233,70233,73124,0,14601,0.7502633333206177
234,70234,199532,0,5,0.8907469809055328
235,70235,195503,0,522,0.7634584009647369
236,70236,191786,0,109,0.8556235134601593
237,70237,79771,0,40145,0.7645106911659241
238,70238,182069,0,142,0.7870600521564484
239,70239,195076,0,1347,0.7923569083213806
240,70240,190475,0,45,0.7398326247930527
241,70241,71866,0,76380,0.7355107069015503
242,70242,194043,0,423,0.7502034306526184
243,70243,101170,0,4,0.8000723123550415
244,70244,117880,0,22680,0.7795505821704865
245,70245,199576,0,413,0.7573902904987335
246,70246,191932,0,1792,0.7372095584869385
247,70247,198918,0,140,0.7328407764434814
248,70248,196809,0,718,0.8272594511508942
249,70249,186140,0,80773,0.7446671277284622
250,70250,185813,0,26964,0.7628945112228394
251,70251,185927,0,9921,0.7592539489269257
252,70252,114113,0,10687,0.7626650035381317
253,70253,118307,0,1408,0.7904657423496246
254,70254,91454,0,95,0.8160599172115326
255,70255,115786,0,4,0.8115752041339874
256,70256,70256,1,1,0.7654235363006592
257,70257,174400,0,125,0.7935675978660583
258,70258,196819,0,55004,0.7695260047912598
259,70259,179486,0,5180,0.8060814738273621
260,70260,174292,0,7,0.8499038517475128
261,70261,179746,0,2,0.7970779538154602
262,70262,172444,0,39,0.7752810418605804
263,70263,177121,0,512,0.7528073191642761
264,70264,87304,0,8,0.7830246984958649
265,70265,190466,0,48459,0.7676277160644531
266,70266,199667,0,33991,0.7498974204063416
267,70267,187760,0,56684,0.795782059431076
268,70268,179768,0,12,0.8043707013130188
269,70269,71693,0,340,0.7125646620988846
270,70270,178049,0,7789,0.778017520904541
271,70271,178152,0,130,0.7901948988437653
272,70272,70272,1,1,0.8317075073719025
273,70273,196025,0,6736,0.738342896103859
274,70274,189527,0,5,0.7903306186199188
275,70275,196966,0,28,0.7822508215904236
276,70276,70276,1,1,0.8569338619709015
277,70277,194946,0,489,0.8104985356330872
278,70278,189998,0,7,0.753122091293335
279,70279,125446,0,9,0.7884424328804016
280,70280,124285,0,43331,0.7251791954040527
281,70281,179807,0,923,0.8366846144199371
282,70282,96489,0,10996,0.7825178802013397
283,70283,175410,0,39484,0.8275224566459656
284,70284,122227,0,1200,0.8358751833438873
285,70285,187479,0,148,0.8306486904621124
286,70286,177838,0,3105,0.754827231168747
287,70287,189119,0,46,0.7876944839954376
288,70288,192984,0,2,0.868346631526947
289,70289,179649,0,5903,0.7559580206871033
290,70290,179270,0,367,0.7815567553043365
291,70291,77308,0,5472,0.7635494768619537
292,70292,182975,0,13,0.7633716464042664
293,70293,117880,0,21306,0.7614210546016693
294,70294,172973,0,3,0.816470742225647
295,70295,179155,0,2,0.8423779904842377
296,70296,82746,0,4,0.7703084349632263
297,70297,197608,0,3958,0.799412727355957
298,70298,122630,0,52,0.7945066392421722
299,70299,177760,0,3,0.8243095576763153
300,70300,185920,0,18,0.7236541509628296
301,70301,184647,0,714,0.7918233871459961
302,70302,197324,0,6574,0.7816940248012543
303,70303,101008,0,2258,0.7016848623752594
304,70304,108573,0,9,0.7665939331054688
305,70305,197252,0,14449,0.7472081035375595
306,70306,198794,0,11,0.8144814372062683
307,70307,190350,0,2,0.7818844020366669
308,70308,191508,0,6,0.8072376251220703
309,70309,70309,1,1,0.8108829259872437
310,70310,187873,0,3145,0.7772191166877747
311,70311,179940,0,132,0.7464881241321564
312,70312,90137,0,306,0.7361262887716293
313,70313,70313,1,1,0.8697496056556702
314,70314,131767,0,26120,0.7511174082756042
315,70315,79456,0,6,0.7914334833621979
316,70316,88256,0,45,0.7820166945457458
317,70317,70317,1,1,0.813412219285965
318,70318,172422,0,44,0.7933039665222168
319,70319,70319,1,1,0.7472861260175705
320,70320,101043,0,20259,0.7308803498744965
321,70321,129301,0,65,0.7861708402633667
322,70322,195281,0,7,0.7649022936820984
323,70323,177037,0,42,0.7856033444404602
324,70324,179726,0,12,0.8613428175449371
325,70325,185840,0,19881,0.7510774433612823
326,70326,90622,0,5017,0.7492855787277222
327,70327,194226,0,1012,0.7360918372869492
328,70328,108093,0,14233,0.7780181169509888
329,70329,189784,0,128,0.7722714245319366
330,70330,181244,0,17783,0.7853866815567017
331,70331,180077,0,640,0.7914052903652191
332,70332,185421,0,5870,0.7011272758245468
333,70333,104240,0,25,0.8139114677906036
334,70334,193341,0,7,0.7571041285991669
335,70335,172139,0,63,0.7392616122961044
336,70336,198732,0,16528,0.7771767377853394
337,70337,70337,1,1,0.8786082565784454
338,70338,176826,0,6150,0.7579599022865295
339,70339,97798,0,21,0.8367263376712799
340,70340,180997,0,6636,0.7442819625139236
341,70341,80902,0,141,0.8814889192581177
342,70342,90154,0,8784,0.7290172576904297
343,70343,129387,0,29,0.7626678943634033
344,70344,193993,0,376,0.8070343136787415
345,70345,182782,0,1277,0.7631570994853973
346,70346,183080,0,55,0.7387352585792542
347,70347,179637,0,15,0.7516768574714661
348,70348,178569,0,20,0.7619543969631195
349,70349,79179,0,16,0.79517862200737
350,70350,199734,0,149,0.7363791614770889
351,70351,199519,0,13,0.8577658236026764
352,70352,186552,0,3,0.8423314392566681
353,70353,82423,0,2,0.7687764763832092
354,70354,194173,0,2100,0.7700300812721252
355,70355,70355,1,1,0.9081465303897858
356,70356,182794,0,9,0.793832391500473
357,70357,188268,0,150,0.7582614123821259
358,70358,119786,0,1223,0.7462532073259354
359,70359,126794,0,112,0.7762605249881744
360,70360,185957,0,77017,0.7409425973892212
361,70361,124334,0,18762,0.7313714921474457
362,70362,189413,0,2,0.8107841312885284
363,70363,175100,0,7,0.775617390871048
364,70364,174419,0,11560,0.7135968655347824
365,70365,196801,0,21511,0.7864854633808136
366,70366,180750,0,144,0.7826457023620605
367,70367,176965,0,2,0.8111400902271271
368,70368,195958,0,9713,0.7254306375980377
369,70369,173850,0,78586,0.7149882167577744
370,70370,186329,0,18017,0.7472213059663773
371,70371,193652,0,193,0.7420849949121475
372,70372,78437,0,10155,0.721238762140274
373,70373,70373,1,1,0.7918605506420135
374,70374,75735,0,4,0.7726437449455261
375,70375,181845,0,63,0.8319384157657623
376,70376,189311,0,5799,0.7905853688716888
377,70377,175232,0,3,0.8514361679553986
378,70378,115532,0,758,0.7261407524347305
379,70379,99097,0,225,0.8625070452690125
380,70380,197946,0,162,0.7604560852050781
381,70381,188050,0,6364,0.8010037243366241
382,70382,139223,0,5,0.8411579132080078
383,70383,186978,0,3906,0.7761061787605286
384,70384,181857,0,343,0.7467102855443954
385,70385,128985,0,68,0.7445178031921387
386,70386,197732,0,2415,0.7319998294115067
387,70387,97742,0,222,0.8101446032524109
388,70388,189322,0,103,0.8027517199516296
389,70389,129242,0,3880,0.8392364382743835
390,70390,198117,0,23742,0.7843598425388336
391,70391,192874,0,31558,0.8139755129814148
392,70392,78658,0,279,0.7286773025989532
393,70393,174137,0,285,0.7089167237281799
394,70394,175466,0,46,0.7434002161026001
395,70395,106845,0,3,0.7551954686641693
396,70396,70396,1,1,0.817820817232132
397,70397,71112,0,2112,0.7567605972290039
398,70398,191046,0,233,0.7712810933589935
399,70399,110218,0,17,0.8770220577716827
400,70400,174355,0,32837,0.8179795742034912
401,70401,188475,0,8,0.8423525393009186
402,70402,81980,0,27,0.7274440973997116
403,70403,182694,0,28,0.7928134500980377
404,70404,193755,0,11691,0.7476585209369659
405,70405,198905,0,130,0.8411162495613098
406,70406,127862,0,1688,0.7494567930698395
407,70407,185193,0,1181,0.8214129507541656
408,70408,179265,0,46,0.7390479296445847
409,70409,197896,0,2431,0.7849204242229462
410,70410,195823,0,16,0.7864606082439423
411,70411,77635,0,40017,0.7884456515312195
412,70412,83807,0,17782,0.7423835843801498
413,70413,193316,0,15850,0.7731054127216339
414,70414,70414,1,1,0.8837630450725555
415,70415,84320,0,81,0.7456604987382889
416,70416,98667,0,5024,0.7677169144153595
417,70417,130030,0,10298,0.744643047451973
418,70418,174628,0,109,0.7929156422615051
419,70419,171063,0,21904,0.7669952809810638
420,70420,71301,0,65,0.79742830991745
421,70421,187479,0,273,0.8307984471321106
422,70422,89080,0,678,0.7968019843101501
423,70423,77497,0,43,0.7518844604492188
424,70424,129301,0,53,0.7846273481845856
425,70425,183319,0,756,0.7383979558944702
426,70426,199860,0,382,0.787239283323288
427,70427,128135,0,667,0.801533579826355
428,70428,180428,0,3,0.8236756026744843
429,70429,121519,0,307,0.759051114320755
430,70430,181446,0,43953,0.7367880940437317
431,70431,70431,1,1,0.8142577409744263
432,70432,179373,0,10360,0.8216392397880554
433,70433,105022,0,52,0.7616474032402039
434,70434,199082,0,818,0.741818830370903
435,70435,116587,0,7308,0.7661793828010559
436,70436,93744,0,4,0.7668139934539795
437,70437,188646,0,51,0.7729533612728119
438,70438,195002,0,83,0.7523624002933502
439,70439,198123,0,18,0.7809061706066132
440,70440,70440,1,1,0.7730287611484528
441,70441,70441,1,1,0.8156562447547913
442,70442,173584,0,5866,0.7701489627361298
443,70443,70443,1,1,0.7833951711654663
444,70444,170399,0,109,0.8235237300395966
445,70445,89693,0,931,0.788482278585434
446,70446,80174,0,877,0.7563305795192719
447,70447,170819,0,2,0.8051854074001312
448,70448,192798,0,2,0.7675875723361969
449,70449,98637,0,66306,0.7509990334510803
450,70450,126310,0,203,0.7856021225452423
451,70451,70451,1,1,0.8560055196285248
452,70452,118307,0,23813,0.7549794614315033
453,70453,171465,0,32,0.8185277581214905
454,70454,71762,0,9,0.8449200987815857
455,70455,127965,0,178,0.7643296718597412
456,70456,70456,1,1,0.8348054587841034
457,70457,196398,0,37,0.830793708562851
458,70458,182787,0,26,0.7729402780532837
459,70459,180281,0,189,0.7368772774934769
460,70460,120930,0,10507,0.7530869841575623
461,70461,72307,0,4,0.7650937736034393
462,70462,181484,0,1650,0.7989616394042969
463,70463,119502,0,579,0.8088013529777527
464,70464,125776,0,1049,0.7620798349380493
465,70465,182771,0,141,0.7822732925415039
466,70466,71629,0,13424,0.7493506520986557
467,70467,70467,1,1,0.7837819457054138
468,70468,190883,0,2,0.7983944714069366
469,70469,117880,0,24036,0.7731541395187378
470,70470,100847,0,5,0.8055873513221741
471,70471,88173,0,2,0.8191292583942413
472,70472,135632,0,14534,0.7560396790504456
473,70473,83629,0,14597,0.771107941865921
474,70474,128652,0,1402,0.785494476556778
475,70475,176858,0,1305,0.7218657284975052
476,70476,118152,0,2873,0.753378301858902
477,70477,184974,0,1842,0.739186555147171
478,70478,179487,0,46,0.8043612241744995
479,70479,191026,0,36,0.8658649325370789
480,70480,170802,0,1070,0.8203084766864777
481,70481,117480,0,539,0.7644166052341461
482,70482,189297,0,159,0.8529143035411835
483,70483,118049,0,11,0.7520959675312042
484,70484,189625,0,12402,0.7806950211524963
485,70485,128947,0,8485,0.765771746635437
486,70486,70486,1,1,0.8272499442100525
487,70487,91622,0,4,0.8109917938709259
488,70488,89269,0,583,0.8115125596523285
489,70489,70489,1,1,0.806438148021698
490,70490,120494,0,3975,0.7543337643146515
491,70491,103945,0,889,0.7634569704532623
492,70492,70492,1,1,0.7880431413650513
493,70493,99184,0,771,0.8412370085716248
494,70494,172734,0,31140,0.7084140926599503
495,70495,70495,1,1,0.8037044405937195
496,70496,184049,0,7892,0.765713095664978
497,70497,189946,0,83491,0.7321370542049408
498,70498,170468,0,3700,0.761335551738739
499,70499,179807,0,4668,0.8276248574256897
500,70500,98892,0,2,0.8075224161148071
501,70501,183308,0,2,0.8384983241558075
502,70502,186200,0,670,0.7539611160755157
503,70503,175091,0,38,0.7775978147983551
504,70504,100892,0,27,0.789747029542923
505,70505,70505,1,1,0.7623785436153412
506,70506,182917,0,7,0.86586594581604
507,70507,193349,0,3584,0.7360102832317352
508,70508,125738,0,17554,0.704208567738533
509,70509,85040,0,4,0.8407979905605316
510,70510,180226,0,360,0.7737689018249512
511,70511,189927,0,2399,0.798608273267746
512,70512,132666,0,7,0.8222810924053192
513,70513,177015,0,99,0.7721996307373047
514,70514,170255,0,300,0.8180474936962128
515,70515,175249,0,16671,0.7105651497840881
516,70516,112213,0,13169,0.7320552170276642
517,70517,174549,0,630,0.78888139128685
518,70518,178809,0,2563,0.7553321421146393
519,70519,196521,0,15,0.7809506952762604
520,70520,112822,0,1571,0.7958595752716064
521,70521,185632,0,7011,0.7733365297317505
522,70522,183554,0,23,0.8168197870254517
523,70523,70523,1,1,0.8050751686096191
524,70524,198095,0,274,0.8414807915687561
525,70525,70525,1,1,0.7534894645214081
526,70526,186510,0,701,0.75961834192276
527,70527,173402,0,18,0.8717363476753235
528,70528,187294,0,123,0.7614226639270782
529,70529,180230,0,16,0.7753817737102509
530,70530,183531,0,70,0.7937544584274292
531,70531,176009,0,23600,0.7301017045974731
532,70532,174990,0,9,0.7844190299510956
533,70533,175958,0,295,0.7963354587554932
534,70534,193492,0,2924,0.7456844598054886
535,70535,100309,0,2129,0.772782951593399
536,70536,94455,0,6881,0.7905679941177368
537,70537,118810,0,52,0.8092463314533234
538,70538,119706,0,17,0.8163057863712311
539,70539,86012,0,17928,0.7468944191932678
540,70540,99930,0,5,0.7786793410778046
541,70541,90758,0,4,0.7883073389530182
542,70542,70542,1,1,0.7935929596424103
543,70543,186052,0,50,0.8230838775634766
544,70544,186297,0,279,0.8376497328281403
545,70545,175038,0,2005,0.7782261073589325
546,70546,83294,0,13,0.772178590297699
547,70547,139664,0,259,0.8129790127277374
548,70548,186661,0,36,0.7515588700771332
549,70549,174880,0,7837,0.750792533159256
550,70550,174858,0,49,0.7440468817949295
551,70551,195575,0,14194,0.8061765730381012
552,70552,171126,0,2597,0.7333076000213623
553,70553,183801,0,1282,0.747742548584938
554,70554,70554,1,1,0.7764024138450623
555,70555,179232,0,19150,0.7365457862615585
556,70556,187790,0,3,0.9042227864265442
557,70557,96766,0,6536,0.7552131414413452
558,70558,180629,0,3,0.8424825668334961
559,70559,193487,0,14759,0.7498313039541245
560,70560,180819,0,14497,0.7437176555395126
561,70561,195407,0,4,0.7683919966220856
562,70562,183494,0,46,0.7915597558021545
563,70563,192645,0,3,0.7897063493728638
564,70564,190359,0,27,0.762788861989975
565,70565,173113,0,8,0.7657087445259094
566,70566,189420,0,47,0.7756499946117401
567,70567,101398,0,9697,0.7114551961421967
568,70568,199699,0,267,0.78083935379982
569,70569,188974,0,11,0.8555440008640289
570,70570,171045,0,12006,0.8034874498844147
571,70571,128451,0,37,0.7638672292232513
572,70572,77049,0,13057,0.7187403291463852
573,70573,196809,0,45,0.8317933976650238
574,70574,177819,0,2,0.8392204344272614
575,70575,193504,0,6,0.806630402803421
576,70576,188060,0,1022,0.775242418050766
577,70577,119614,0,4,0.884328305721283
578,70578,113623,0,461,0.7519697844982147
579,70579,111791,0,203,0.8343861401081085
580,70580,195634,0,26,0.7731122672557831
581,70581,188944,0,36938,0.7383256256580353
582,70582,199491,0,4472,0.7453568279743195
583,70583,194576,0,1833,0.8848845660686493
584,70584,70584,1,1,0.8679318726062775
585,70585,177105,0,10186,0.7723335325717926
586,70586,111234,0,41155,0.7687199115753174
587,70587,135061,0,1097,0.7560162246227264
588,70588,73643,0,1089,0.7340594977140427
589,70589,196085,0,40,0.8182588815689087
590,70590,76991,0,5433,0.7401940375566483
591,70591,76178,0,1013,0.7456003427505493
592,70592,115716,0,622,0.7418079525232315
593,70593,176436,0,2,0.7748382985591888
594,70594,126632,0,1310,0.7348935008049011
595,70595,112377,0,2334,0.7590129673480988
596,70596,171166,0,1037,0.7906979620456696
597,70597,188089,0,2,0.8383856415748596
598,70598,170346,0,22,0.8007674515247345
599,70599,129762,0,3,0.7716033756732941
600,70600,182069,0,43558,0.841682106256485
601,70601,191300,0,115,0.7556952834129333
602,70602,99127,0,92,0.7983191609382629
603,70603,177763,0,101,0.8315532803535461
604,70604,80233,0,52,0.8452640175819397
605,70605,70605,1,1,0.8624101877212524
606,70606,189578,0,405,0.7516219019889832
607,70607,173690,0,5264,0.7523798942565918
608,70608,190078,0,3,0.8213887214660645
609,70609,135745,0,1336,0.7005679756402969
610,70610,184385,0,1458,0.8508999943733215
611,70611,179622,0,59,0.8163240849971771
612,70612,194723,0,2,0.8265911936759949
613,70613,129648,0,12,0.7648369371891022
614,70614,180186,0,23415,0.8432761132717133
615,70615,180230,0,12395,0.7544922232627869
616,70616,178091,0,3,0.8161202967166901
617,70617,189702,0,398,0.7473690956830978
618,70618,196726,0,16,0.8050386905670166
619,70619,139250,0,26897,0.7047339826822281
620,70620,184717,0,7630,0.732526108622551
621,70621,182847,0,6,0.8621483147144318
622,70622,191640,0,6,0.8792940378189087
623,70623,184214,0,3120,0.8068333566188812
624,70624,78535,0,28,0.7556658685207367
625,70625,119300,0,1903,0.7568623721599579
626,70626,181685,0,77,0.7328574061393738
627,70627,181597,0,2,0.8297349810600281
628,70628,183760,0,6292,0.7259669452905655
629,70629,114406,0,331,0.7948753833770752
630,70630,70630,1,1,0.8056535720825195
631,70631,108010,0,12,0.8050914406776428
632,70632,195399,0,2,0.7669209539890289
633,70633,190866,0,9,0.7176034152507782
634,70634,195543,0,6461,0.7483297288417816
635,70635,70635,1,1,0.8582793772220612
636,70636,74117,0,2259,0.7557905316352844
637,70637,185291,0,6,0.7798072695732117
638,70638,109546,0,123,0.7508678734302521
639,70639,103075,0,1308,0.7308789640665054
640,70640,181208,0,14441,0.8134760856628418
641,70641,101743,0,2,0.7654463946819305
642,70642,192828,0,3,0.8031425774097443
643,70643,114975,0,7,0.7492994517087936
644,70644,198431,0,347,0.7771973311901093
645,70645,127188,0,3869,0.715272456407547
646,70646,99331,0,15,0.8257251977920532
647,70647,175074,0,20414,0.7699773013591766
648,70648,188269,0,534,0.8281498551368713
649,70649,119235,0,510,0.7029405832290649
650,70650,78516,0,4710,0.7526637017726898
651,70651,106582,0,1425,0.7644176185131073
652,70652,197994,0,61410,0.7617609798908234
653,70653,70653,1,1,0.8344073295593262
654,70654,132167,0,12,0.8334344625473022
655,70655,92366,0,3,0.8769085109233856
