qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
oa_27,"At time 97 in context ctx_01, can u_0206 access res_0080?",0,No. To determine if u_0206 can access res_0080 at time 97,1,1.0,0.8,9999.371699988842,False,tog1,0
oa_889,"At time 58 in context ctx_02, can u_0096 access res_0180?",1,No. To determine if u_0096 can access res_0180 at time 58,0,0.0,0.8,14579.046899918467,False,tog1,0
oa_58,"At time 66 in context ctx_02, can u_0019 access res_0022?",0,No. To determine if u_0019 can access res_0022 at time 66,1,1.0,0.8,15806.163399945945,False,tog1,0
oa_948,"At time 58 in context ctx_02, can u_0471 access res_0077?",1,No. To determine if u_0471 can access res_0077 at time 58,0,0.0,0.8,14798.489399952814,False,tog1,0
oa_63,"At time 136 in context ctx_00, can u_0252 access res_0175?",0,No. To determine if u_0252 can access res_0175 at time 13,1,1.0,0.8,15338.213100098073,False,tog1,0
oa_1019,"At time 59 in context ctx_03, can u_0465 access res_0056?",1,No. To determine if u_0465 can access res_0056 at time 59,0,0.0,0.8,15122.984800022095,False,tog1,0
oa_64,"At time 190 in context ctx_06, can u_0133 access res_0162?",0,No. To determine if u_0133 can access res_0162 at time 19,1,1.0,0.8,16579.61479993537,False,tog1,0
oa_1083,"At time 52 in context ctx_04, can u_0300 access res_0055?",1,No. To determine if u_0300 can access res_0055 at time 52,0,0.0,0.8,15608.37580007501,False,tog1,0
oa_69,"At time 157 in context ctx_05, can u_0162 access res_0029?",0,No. To determine if u_0162 can access res_0029 at time 15,1,1.0,0.8,9547.257300000638,False,tog1,0
oa_1084,"At time 56 in context ctx_00, can u_0225 access res_0074?",1,No. To determine if u_0225 can access res_0074 at time 56,0,0.0,0.8,15375.226699979976,False,tog1,0
oa_72,"At time 118 in context ctx_06, can u_0369 access res_0089?",0,No. To determine if u_0369 can access res_0089 at time 11,1,1.0,0.8,14657.233500154689,False,tog1,0
oa_1101,"At time 58 in context ctx_02, can u_0127 access res_0077?",1,No. To determine if u_0127 can access res_0077 at time 58,0,0.0,0.8,15883.030799916014,False,tog1,0
oa_79,"At time 108 in context ctx_04, can u_0206 access res_0157?",0,No. To determine if u_0206 can access res_0157 at time 10,1,1.0,0.8,15103.331699967384,False,tog1,0
oa_1277,"At time 58 in context ctx_02, can u_0243 access res_0077?",1,No. To determine if u_0243 can access res_0077 at time 58,0,0.0,0.8,15230.423500062898,False,tog1,0
oa_81,"At time 64 in context ctx_00, can u_0378 access res_0078?",0,No. To determine if u_0378 can access res_0078 at time 64,1,1.0,0.8,14854.209800017998,False,tog1,0
oa_1342,"At time 55 in context ctx_07, can u_0176 access res_0061?",1,No. To determine if u_0176 can access res_0061 at time 55,0,0.0,0.8,15297.428000019863,False,tog1,0
oa_82,"At time 86 in context ctx_06, can u_0011 access res_0149?",0,No. To determine if u_0011 can access res_0149 at time 86,1,1.0,0.8,14423.142199870199,False,tog1,0
oa_1531,"At time 53 in context ctx_05, can u_0440 access res_0125?",1,No. To determine if u_0440 can access res_0125 at time 53,0,0.0,0.8,15185.506799956784,False,tog1,0
oa_101,"At time 176 in context ctx_00, can u_0397 access res_0044?",0,No. To determine if u_0397 can access res_0044 at time 17,1,1.0,0.8,15430.62140000984,False,tog1,0
oa_1551,"At time 51 in context ctx_03, can u_0190 access res_0156?",1,No. To determine if u_0190 can access res_0156 at time 51,0,0.0,0.8,14558.501099934801,False,tog1,0
oa_108,"At time 183 in context ctx_07, can u_0276 access res_0120?",0,No. To determine if u_0276 can access res_0120 at time 18,1,1.0,0.8,15845.663000131026,False,tog1,0
oa_1668,"At time 53 in context ctx_05, can u_0020 access res_0035?",1,No. To determine if u_0020 can access res_0035 at time 53,0,0.0,0.8,14699.520600028336,False,tog1,0
oa_115,"At time 94 in context ctx_06, can u_0007 access res_0152?",0,No. To determine if u_0007 can access res_0152 at time 94,1,1.0,0.8,15508.489799918607,False,tog1,0
oa_1677,"At time 50 in context ctx_02, can u_0046 access res_0140?",1,No. To determine if u_0046 can access res_0140 at time 50,0,0.0,0.8,15243.25649999082,False,tog1,0
oa_117,"At time 144 in context ctx_00, can u_0307 access res_0102?",0,No. To determine if u_0307 can access res_0102 at time 14,1,1.0,0.8,14681.039900053293,False,tog1,0
oa_1762,"At time 54 in context ctx_06, can u_0225 access res_0061?",1,No. To determine if u_0225 can access res_0061 at time 54,0,0.0,0.8,14831.852100091055,False,tog1,0
oa_120,"At time 171 in context ctx_03, can u_0063 access res_0130?",0,No. To determine if u_0063 can access res_0130 at time 17,1,1.0,0.8,14463.833900168538,False,tog1,0
oa_1983,"At time 61 in context ctx_05, can u_0277 access res_0125?",1,No. To determine if u_0277 can access res_0125 at time 61,0,0.0,0.8,15372.640900081024,False,tog1,0
oa_125,"At time 69 in context ctx_05, can u_0465 access res_0015?",0,No. To determine if u_0465 can access res_0015 at time 69,1,1.0,0.8,14386.954799992964,False,tog1,0
oa_1998,"At time 58 in context ctx_02, can u_0199 access res_0130?",1,No. To determine if u_0199 can access res_0130 at time 58,0,0.0,0.8,15327.564999926835,False,tog1,0
oa_132,"At time 184 in context ctx_00, can u_0312 access res_0154?",0,No. To determine if u_0312 can access res_0154 at time 18,1,1.0,0.8,15239.807799924165,False,tog1,0
oa_2040,"At time 56 in context ctx_00, can u_0440 access res_0074?",1,No. To determine if u_0440 can access res_0074 at time 56,0,0.0,0.8,14612.595499958843,False,tog1,0
oa_152,"At time 96 in context ctx_00, can u_0156 access res_0128?",0,No. To determine if u_0156 can access res_0128 at time 96,1,1.0,0.8,15384.570499882102,False,tog1,0
