qid,question,gold,prediction,em,f1,confidence,latency_ms,abstained,x_method,x_rank
WebQTrn-2209_c1374f388d9cc7a78365860c91218362,What year did the basketball team coached by Brad Stevens win the championship?,2008 NBA Finals,"The information provided does not specify the year the Boston Celtics, who were coached by Brad Stevens, won the championship.",0,0.0,0.75,9217.187207999814,False,cok,0
WebQTest-1251_cbf2f20f6caf754bc49d672ca7b150b7,What country speaks Germanic languages and uses the East German mark as currency?,East Germany,East Germany,1,1.0,0.75,7939.076309001393,False,cok,3
WebQTrn-3100_143c89d70679c3e5257c93d8e2bc4c67,Which globe region with the UTCâ05:00 time zone does the Dominican Republic call home?,Greater Antilles,"The Dominican Republic is located in the Greater Antilles, which falls under the UTCâ05:0",0,0.23529411764705882,0.75,9303.380973000458,False,cok,0
WebQTrn-662_7a992044f94b39edfc37ac5dcfcb3c26,What was the name of the team that won the 2008 FIFA Club World Cup Final championship?,Newton Heath L&YR F.C.,Manchester United F.C. The reasoning chain shows that Manchester United F.C. won the 2008 FIFA Club,0,0.26666666666666666,0.75,9315.181497000594,False,cok,0
WebQTest-743_0a8cdba29cf260283b7c890b3609c0b9,Which of JFK's brother held the latest governmental position?,Robert F. Kennedy,Robert F. Kennedy,1,1.0,0.75,9293.385776998548,False,cok,5
WebQTest-1797_68a33792b0a1e18937dcd4b3f50d941e,What group fought in the Battle of Vicksburg that was based in Montgomery?,Confederate States of America,The information provided does not mention a group that fought in the Battle of Vicksburg and was based in Montgomery.,0,0.08333333333333334,0.75,9259.335213999293,False,cok,0
WebQTrn-1864_9dc4e22121d3a46d45b8f9bd9e8c7013,Which country that is situated in the ASEAN Common Time Zone has the largest population?,India,Indonesia,0,0.0,0.75,9270.679238999946,False,cok,0
WebQTrn-1841_b8df00139e3fa59b8633ef551ed8ca9f,What popular sport in Spain has a team that won the 2010 FIFA World Cup championship?,Spain national football team,The popular sport in Spain that has a team which won the 2010 FIFA World Cup championship is football (,0,0.2608695652173913,0.75,9260.942418000923,False,cok,3
WebQTrn-124_f3990dc9aa470fa81ec4cf2912a9924f,Which movie with a character called Ajila was directed by Angelina Jolie?,In the Land of Blood and Honey,In the Land of Blood and Honey,1,1.0,0.75,9255.74769800005,False,cok,2
WebQTest-538_49b4e9304f18a0a1cbe37bb162f61131,WHat movies have the actress who is an alumni for West Reading El Ctr a part of?,Hannah Montana: The Movie,The information provided does not contain any direct connection between the actress who is an alumnus of West Reading El Ctr,0,0.16,0.75,9251.63315700047,False,cok,0
WebQTrn-2722_8babdaa9ecd05a72e3227b43b1f98771,For what did the personage who was educated at the Dewitt High School win a gold medal?,Gymnastics at the 2012 Summer Olympics – Women's artistic team all-around,Walter Dix,0,0.0,0.75,7879.769014998601,False,cok,0
WebQTest-983_ccda690fb745939d0a62c3fbcf3e3769,"Where did Tennessee Williams go to college where the newspaper is ""The Maneater""?",University of Missouri,"The given information does not specify which college Tennessee Williams attended or if he was associated with a newspaper named ""The Maneater",0,0.0,0.75,9256.325694001134,False,cok,0
WebQTrn-1770_8db36acba886620a06031d39165d78de,Who is the daughter of the artist who had a concert tour called I Am... World Tour?,Blue Ivy,Beyoncé Knowles,0,0.0,0.75,9260.540821000177,False,cok,0
WebQTrn-1817_89670933168c3f4e5195a241f9d46e76,What are the governmental types in the country whose national anthem is Tien Quan Ca?,Communist state,The governmental type in the country whose national anthem is Tiến Quân Ca is National anthem.,0,0.0,0.75,9236.407464999502,False,cok,0
WebQTrn-849_1eb0f1ddd5074471fbe3a7f6b575f202,Copenhagen is the capital of which German neighboring country?,Denmark,"The information provided in the reasoning chain does not indicate that Copenhagen is the capital of any German neighboring country. In fact,",0,0.0,0.75,9224.079465000614,False,cok,4
WebQTrn-2152_92fba37c9723caee68665ad9a5e4a468,Which of team owners Tom Hicks sports team are in the American League West?,Texas Rangers,"To determine which of Tom Hicks' sports teams are in the American League West, let's follow the reasoning step by step",0,0.0,0.75,9244.318492001184,False,cok,0
WebQTrn-3376_0619d288bbed0ca782e60c6f841a6051,What colleges did the famous person who went to Castlemont High school go to?,Temple University,The information provided does not specify which famous person attended Castlemont High School or their college attendance.,0,0.3,0.75,9260.317153999495,False,cok,0
WebQTrn-567_693feb48c0515cd069014e7ca2846b37,What movie with the character Teklel Hafouli did Ron Howard do?,The Journey,"To determine which movie with the character Teklel Hafouli Ron Howard was involved in, let's analyze the",0,0.1818181818181818,0.75,8762.956280001163,False,cok,0
WebQTrn-1077_0c34ca057060e35aa5c74fbbca682dee,"In the nation that has the Badakhshan province, what religions are practiced?",Shia Islam,"In the nation that has the Badakhshan province, Judaism is practiced.",0,0.0,0.75,9241.298199000084,False,cok,0
WebQTest-1686_29e74083744b3631541b29b4094fb273,Who was the governor of Arizona in 2009 that held his governmental position before 1998?,Janet Napolitano,The information provided does not specify which governor held the position before 1998 or the exact year 20,0,0.0,0.75,9257.221426001706,False,cok,0
WebQTest-626_8c6b952c6bd963f0ece4e401c9eb731a,What does the Missouri River bisect in the Central Time Zone?,Iowa,"The Missouri River bisects states like Missouri and Kansas, both of which are in the Central Time Zone based on the",0,0.17391304347826084,0.75,9226.387628999873,False,cok,0
WebQTest-12_68d745a0657c86906382873e57294d6a,Who was the governor of Ohio in 2011 that was in the government prior to 3-1-1983?,"Return J. Meigs, Jr.",Ken Bennett,0,0.0,0.75,9251.375193998683,False,cok,0
WebQTest-576_906ad6be7bec9d208f4dde4f7721c261,Which of the seven Central American countries had co2 emissions per capita once of 2009 metric ton?,Belize,"The given information does not provide the CO2 emissions per capita for any Central American country, only for the Dominican Republic.",0,0.0,0.75,9313.561524999386,False,cok,0
WebQTrn-2152_3cdf60c15a8355981dd92e3c57ac2eed,What team that has a mascot named Mariner Moose is in the American League West?,Seattle Mariners,"The Seattle Mariners have a mascot named Mariner Moose and are in the American League West. Therefore, the team you're",0,0.17391304347826084,0.75,9233.504664000066,False,cok,1
WebQTest-61_09020cbb000c86fda5910ec084690246,What religion is practiced in Indonesia and has a sacred site of Mecca?,Islam,The religion practiced in Indonesia that has a sacred site of Mecca is Islam.,0,0.13333333333333333,0.75,9233.748942999227,False,cok,0
WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,Which location in the Anadyr Timezone has the biggest population?,India,"The given information does not provide enough details about specific locations within the Anadyr Time Zone or their populations. Therefore,",0,0.0,0.75,9229.519837001135,False,cok,0
WebQTrn-3136_a2debf685e0c50491e35a9cf7a1e9ade,"Of the four regions which make up the United Kingdom, which is the country that includes the location, Down District Council?",Northern Ireland,"To determine which region of the United Kingdom includes Down District Council, we need to follow the information provided in the reasoning chain",0,0.0,0.75,9244.016181999541,False,cok,0
WebQTest-998_f693ae2cb9aa6b8ffdf0f103a6777b62,What is the most recent event in which the sports team owned by James L. Dolan won the championship?,1973 NBA Finals,The information provided does not contain any championship events won by a team owned by James L. Dolan. The events listed,0,0.0,0.75,9249.683338999603,False,cok,0
WebQTrn-1023_1e7110e48c30a2cef3caf291e3b8d394,What's the currency of the country that includes the location of Buenos Aires?,Argentine peso,Argentine peso,1,1.0,0.75,7111.173586999939,False,cok,0
WebQTrn-810_c334509bb5e02cacae1ba2e80c176499,What year did the team with mascot named Lou Seal win the World Series?,2014 World Series,"The team with the mascot named Lou Seal, the San Francisco Giants, won the World Series in 2012",0,0.1904761904761905,0.75,9232.488255000135,False,cok,6
WebQTrn-557_960c16ffdb29e173df0577fc76c7455d,"In the film with teh character named Winged Monkey #7, who played Dorothy?",Judy Garland,"The information provided does not mention a character named ""Winged Monkey #7"" or any specific actor playing Dorothy in such",0,0.0,0.75,9255.667363000612,False,cok,0
WebQTrn-21_660138373d19bbffdd3d3f7a30234e4a,Who holds the position of Prime Minister in the country which contains Dire Dawa?,Hailemariam Desalegn,"To determine who holds the position of Prime Minister in the country that contains Dire Dawa, we need to follow these steps",0,0.0,0.75,8884.731072999784,False,cok,0
WebQTrn-2286_e0906c845ea8b2e22e08e1b0e6eb9b43,Where is the state with the capitol of Frankfort located?,Contiguous United States,"The final answer to the original question is that the state with the capitol of Frankfort is Kentucky. However, this",0,0.08333333333333334,0.75,9236.429673999737,False,cok,0
WebQTest-1320_c5498ca807d2e1ec30d4c8fdd41f0bf7,What stadium does the team with mascot named Hank play at?,Miller Park,The information provided in the reasoning chain does not contain any details about a team with a mascot named Hank or the stadium that,0,0.0,0.75,9226.877703000355,False,cok,0
WebQTrn-2444_8f2cd432b509e5b8fe681bb55bca2767,Where is the home stadium of the team who won the 1946 World Series championship?,Busch Stadium,The information provided in the reasoning chain does not contain any details about the 1946 World Series or the home,0,0.0,0.75,9247.1769950007,False,cok,0
WebQTest-100_524908899a8aa334a18a0ac00f8f2fe6,People from the country that contains Nord-Est Department speak what  languages today?,Haitian Creole,People from the country that contains Nord-Est Department speak Haitian Creole and French today.,0,0.23529411764705882,0.75,8807.387270999243,False,cok,0
WebQTrn-568_d54918e8e89ad97237bce821087a9818,In which US county is the TV program NBC Nightside filmed in?,Mecklenburg County,The information provided does not specify the filming location of the TV program NBC Nightside. The reasoning chain focuses on the film,0,0.0,0.75,5328.163281999878,False,cok,0
WebQTest-361_e24533e28da40db99eb4b25773f9d38f,"What museum established before 1971 is there to see in Vienna, Austria?",Kunsthistorisches Museum,Historical Museum,0,0.5,0.75,9224.280657001145,False,cok,0
WebQTrn-2215_11c4cd5a25fd84f3980d7013c0329bad,Where was the artist that had This Summer Tour raised?,Glen Dale,"The information provided does not specify where the artist who had ""Beat This Summer Tour"" was raised.",0,0.0,0.75,9214.028829001109,False,cok,0
WebQTrn-2834_6a27420dcf0528ae017dd74e40cfd38a,What major US religions has a religious organization named Tamil Nadu Thowheed Jamath?,Islam,None of the provided information directly mentions the Tamil Nadu Thowheed Jamath or any major US religions. The given data,0,0.0,0.75,9249.431692998769,False,cok,0
WebQTrn-634_000f72b60ccaedff5f056f522ee06e98,A person who once lived in Mansfeld would have what profession?,Professor,"The given information does not provide any direct link between anyone who lived in Mansfeld and their profession. Therefore, we cannot",0,0.0,0.75,9224.963986000148,False,cok,0
WebQTrn-857_9392f3f06e288ee4e3437a74f6bf5a37,Who was the vice president of the President who attended Ramble Elementary School?,Al Gore,"None of the given information directly states which president attended Ramble Elementary School. Therefore, we cannot determine the vice president based",0,0.0,0.75,9272.659773998384,False,cok,0
WebQTrn-810_a188aff4a054e1ec66fafba1b8021f67,What year did the MLB franchise owned by Bill Neukom win the world series?,2014 World Series,"The San Francisco Giants, an MLB franchise owned by Bill Neukom, won the World Series in 201",0,0.2,0.75,9245.960653999646,False,cok,8
WebQTrn-2026_d059b24adec4064377b957ca598769be,Santo Domingo is the capital of the country with what currency?,Dominican peso,Dominican peso,1,1.0,0.75,7724.804274999769,False,cok,3
WebQTrn-60_990f6babd500d25e3746174e6da58c84,What Portuguese speaking country imported form Brazil?,Angola,Brazil,0,0.0,0.75,9221.199543000694,False,cok,0
WebQTrn-2570_374d1789f1735b6f08e1a829c0d075a2,Who was the US President during WW2 that held his government position from 3-4-1933?,Harry S. Truman,The given information does not provide a direct match for the US President during WW2 who held office from 3-4,0,0.0,0.75,9261.345998000252,False,cok,0
WebQTest-484_ac67410188d0f2258139a3c84773885e,What languiages are spoken by residents of the Central Western Time Zone?,English Language,The original question cannot be accurately answered based on the given information. The provided reasoning chain only mentions the Central Time Zone and,0,0.0,0.75,9239.439929999207,False,cok,0
WebQTest-1785_1c178196ae53ffd4b09e5787a35c3950,What TV series that had 3 episodes was Kim Richards in?,Nanny and the Professor,"To determine which TV series Kim Richards appeared in with exactly 3 episodes, we need to follow the information provided in the",0,0.13333333333333333,0.75,9253.043413998967,False,cok,0
WebQTrn-3744_26401b4c33bcb760afd734acaa0a1869,The Daily Cardinal is the school newspaper at which university that Russell Wilson attended?,University of Wisconsin-Madison,University of Wisconsin-Madison,1,1.0,0.75,9242.470226001387,False,cok,0
WebQTrn-810_e3d40457273785e46c5b71732713a5f4,When did the team with Crazy crab as their mascot win the world series?,2014 World Series,"The team with Crazy Crab as their mascot, the San Francisco Giants, did not win the World Series during the 1",0,0.16666666666666666,0.75,9237.241817001632,False,cok,0
WebQTest-538_92e606ef9c0429ad6820797ad2950730,What movie was Taylor Swift in that had a character named Once-ler?,The Lorax,None of the provided information mentions Taylor Swift being in a movie with a character named Once-ler. The given data is,0,0.15384615384615385,0.75,9244.199910999669,False,cok,0
WebQTrn-2189_f4440609f5cecb091bf8e86adb47be25,"What is considered modern in the country where Bilady, Bilady, Bilady language is the national anthem?",Modern Standard Arabic,"The information provided does not specify which country ""Bilady, Bilady, Bilady"" is the national anthem of",0,0.0,0.75,9238.293290998627,False,cok,0
WebQTrn-372_a806813629e86776ae3bfe26a3e000f8,What does the religion who worships in Barcelona Cathedral call their God?,Holy Spirit,"To determine what religion worships in Barcelona Cathedral and what they call their God, we need to follow the given reasoning chain",0,0.08695652173913045,0.75,9238.067034000778,False,cok,0
WebQTrn-3744_b9bd90569bb7912ec3ea180bf164663c,What educational institution with men's  sports team named Wisconsin Badgers did Russell Wilson go to?,University of Wisconsin-Madison,The University of Wisconsin-Madison is the educational institution with a men's sports team named Wisconsin Badgers that Russell Wilson,0,0.3846153846153846,0.75,9247.357230000489,False,cok,2
WebQTest-712_6099ea03f4fd2476605c4a513318d29c,What country  that appointed Liberal Government of New Zealand to governmental position is an Oceania territory?,New Zealand,New Zealand,1,1.0,0.75,9241.425715999867,False,cok,2
WebQTest-100_de15ac1f762e3ec1e1261f6d9c81ebf9,What languages are spoken in the country that has national anthem La Dessaliniene?,Haitian Creole,Haitian Creole,1,1.0,0.75,9240.145531999588,False,cok,0
WebQTrn-1557_edfd3507d32929ce0e9d844f7a2674de,What educational institution with Le Delit Francais newspaper did Charles Drew attend?,McGill University,The information provided does not contain any details about Charles Drew or his educational institutions. It only lists newspapers and a demographic institute,0,0.0,0.75,9243.179856999632,False,cok,0
WebQTrn-60_39ba4faa87698cb0767d1a5ee7ce1827,What country do they speak Portuguese where the GDP real adjusted value was once 100349905926?,South Africa,Timor-Leste,0,0.0,0.75,9258.05143099933,False,cok,0
WebQTrn-846_a29552911617e890ca2e1d6564e0990e,What is the birthplace of the artist that went on The Avril Lavinge Tour?,Belleville,The given information does not mention Avril Lavinge or her tour. There is no direct link between the provided statements,0,0.0,0.75,9232.81151500123,False,cok,0
WebQTest-121_333b95bd45af3e6e31e328bc8c24d84f,The person educated at Chase Lane Primary School played for what team in 2011?,LA Galaxy,The information provided does not mention Chase Lane Primary School or any team that the person from that school might have played for in,0,0.0,0.75,9242.40558800011,False,cok,0
WebQTest-626_47b990334f91b6d3bd042f82b81740f6,What location appointed Dennis Daugaard to governmental position and is bisected by the Missouri River?,South Dakota,The given information does not provide a direct connection between Dennis Daugaard and any governmental position in Missouri or the Missouri River,0,0.0,0.75,9233.082152999486,False,cok,0
WebQTrn-2444_e5059ff268415917df330817b9c8ef8c,"In what stadium does the team who is owned by William DeWitt, Jr. play?",Busch Stadium,The information provided in the reasoning chain does not include any details about the ownership of an American football team or the specific stadium,0,0.07692307692307693,0.75,7831.652219998432,False,cok,0
WebQTrn-2664_471b83eade9707a4dba68e201bf29d73,What country located in the Greenwich Mean Time Zone that is the main trading partner of China?,Sierra Leone,"The United Kingdom is located in the Greenwich Mean Time Zone and is a significant trading partner of China. However, based on",0,0.0,0.75,9225.116777000949,False,cok,0
WebQTest-576_8dfecb6548586cf236340abadabeb86c,Which of the seven Central American countries uses the United States Dollar currency?,El Salvador,None of the seven Central American countries use the United States Dollar as their official currency.,0,0.0,0.75,9229.166573999464,False,cok,0
WebQTrn-124_028bb5f442b37a4af9f9fd9fa0bc5e9a,What movies did the person who went to William O. Schafer Elementary School direct?,By the Sea,The information provided does not specify which individual attended William O. Schafer Elementary School or link any of the mentioned professionals (,0,0.19047619047619047,0.75,9241.8717620003,False,cok,0
WebQTrn-2871_d7d303efc1f901f14e6aae2bb469743c,What is there to see in Mountain Time Zone near the Grand Canyon?,Lake Powell,"Based on the given reasoning chain, there are several locations and cities within the Mountain Time Zone that are near the Grand Canyon",0,0.0,0.75,9219.378208999842,False,cok,0
WebQTrn-750_bb35e9b8023fbf9c05df55b4245a4775,In which years have the baseball club that claimed victory in the 1988 World Series won the World Series?,1981 World Series,The baseball club that claimed victory in the 1988 American League Championship Series (not the 198,0,0.21052631578947367,0.75,9254.766808999193,False,cok,0
WebQTest-96_11da03aa9cec8b011619c8ea0dbfdcf9,The person who attended education institution in East Whittier Elementary School died where?,New York City,The information provided does not contain any details about a person attending East Whittier Elementary School or where that person died.,0,0.0,0.75,9251.897776999613,False,cok,0
WebQTest-1528_25853c768670cd164d7793f094ba7cbb,What film with character Luke Castelland does Logan Lerman play in?,Percy Jackson & the Olympians: The Lightning Thief,The information provided does not contain any details about a film where Logan Lerman plays a character named Luke Castelland.,0,0.0851063829787234,0.75,9249.60027599991,False,cok,0
WebQTest-1260_5dd0eeca79ae03b7711252c032849eb2,Rise is the mascot for the team which won the Super Bowl in what year?,Super Bowl XXXV,"The information provided does not contain any details about a mascot named ""Rise"" or the Super Bowl victory year of any",0,0.16666666666666666,0.75,9220.415956999204,False,cok,0
WebQTest-626_bd2c9bc1c0a692218e7c4182a1d52f85,Mike Johanns was elected governor of what area that is bisected by the Missouri River?,Nebraska,"To determine the area where Mike Johanns was elected governor and which is bisected by the Missouri River, we need to",0,0.0,0.75,8227.481601999898,False,cok,0
WebQTrn-1841_6bf772ee1b388c1b3c226b02c8244aa7,"Which popular sports team in Spain, that won the 2014 Eurocup Finals championship?",Valencia BC,The information provided does not mention a 2014 Eurocup Finals championship. The Spain national football team won the,0,0.0,0.75,8177.381292000064,False,cok,0
WebQTest-1119_8c41904eaef9fce2d95afd27eb9150ec,What organization led by Bentley B. Rayburn?,College/University,There is no organization led by Bentley B. Rayburn in the given chain of reasoning.,0,0.0,0.75,9225.599981000414,False,cok,0
WebQTrn-1812_5fb6c8c4d53d55c03445e4b2454ef810,What Caribbean countries use the East Caribbean dollar currency?,Saint Kitts and Nevis,The information provided in the reasoning chain does not mention any Caribbean countries that use the East Caribbean dollar currency. The chain only,0,0.0,0.75,9224.33201000058,False,cok,0
WebQTrn-1394_dc71f08a76d71762a0cfd30f11f66535,What country does Turkey trade with that contains the Annaba Province?,Algeria,"The given information does not contain any reference to the Annaba Province or its containing country. Therefore, we cannot determine which",0,0.0,0.75,9218.736462999004,False,cok,0
WebQTest-1091_d3301dedbdcb2d171a75be1631e8cec5,What type of religiong with a religious sacred site of Lumbini is in the United States?,Buddhism,The given information does not mention Lumbini or any religion with a sacred site in the United States. The chain of,0,0.0,0.75,7431.014462999883,False,cok,0
WebQTrn-2444_8fb3f377318c9e61f47779b2c188167b,What stadium does the champion of the 1931 World Series Championship play at?,Busch Stadium,The information provided in the reasoning chain does not contain any details about the 1931 World Series or its champion,0,0.0,0.75,9243.04708300042,False,cok,0
WebQTest-1812_c29807a955ea46fa79cdc9f7aeacba18,Where was the main artist featured in the Rihanna: Live in Concert Tour raised?,Saint Michael Parish,The information provided does not mention Rihanna or her upbringing. The main artist featured in the Rihanna: Live in Concert Tour is,0,0.0,0.75,9228.47675400044,False,cok,0
WebQTest-397_c7ee26d5c3f80107d7ae5fede489209a,What are the school colors of Harvard Art Museum?,Crimson,The information provided does not mention the school colors of the Harvard Art Museum. The chain of reasoning only provides color information for,0,0.0,0.75,9235.099507000996,False,cok,0
WebQTrn-2478_3e09b108c3448248556d4c34acae3cf7,What is the mascot of the organization with the person named Eric F. Spina?,Syracuse University Otto the Orange,The information provided does not contain any details about a person named Eric F. Spina or the specific organization they might be,0,0.12500000000000003,0.75,9237.584034000974,False,cok,0
WebQTrn-2057_b64f996ceca972c0d6fea3de2705ce63,The country that contains Alta Verapaz Department uses what money?,Guatemalan quetzal,"The country that contains Alta Verapaz Department, which is Guatemala, uses the Guatemalan quetzal as its",0,0.2222222222222222,0.75,8338.329227999566,False,cok,4
WebQTest-1348_3bddf705b2a346fbdc2f00e9a02b84f3,What team did Payton Manning's father play for that has a mascot named Viktor the Viking?,Minnesota Vikings,There is no information in the given chain about Payton Manning's father or a team mascot named Viktor the Viking. The,0,0.0,0.75,7851.996970000982,False,cok,0
WebQTrn-60_22027d5bb310c0d956b5f22248a6811c,Which country that once had a CPI inflation rate of -1.61 speaks Portuguese?,Macau,"To determine which country that once had a CPI inflation rate of -1.61 also speaks Portuguese, we need to",0,0.0,0.75,9245.603717001359,False,cok,0
WebQTrn-60_0b79f757e511e73c7aca0bb6f6057f2d,What country that once had the CPI inflation rate at -1.56 percent do people speak Portuguese?,Macau,Portugal,0,0.0,0.75,9253.666337999675,False,cok,0
WebQTest-61_8f0d44a78a2e50f47729db23c5850da0,Mary is a notable figure in which religion that is observed in Indonesia?,Catholicism,Judaism,0,0.0,0.75,9230.800797999109,False,cok,0
WebQTrn-3100_d059b24adec4064377b957ca598769be,What part is the country with the capital named Santo Domingo?,Greater Antilles,"The country with the capital named Santo Domingo is the Dominican Republic. To arrive at this answer, we followed the reasoning",0,0.0,0.75,7021.885767999265,False,cok,0
WebQTest-983_b3520a12fe059da8ffda55e381a14f14,What educational institution with the mascot named Washington University Bear did Tennessee Williams go to?,Washington University in St. Louis,"There is no educational institution with a mascot named ""Washington University Bear"" that Tennessee Williams attended based on the given information.",0,0.15384615384615385,0.75,7558.912505999615,False,cok,0
WebQTest-1560_1bee868ed5551a3cfdba70a720adbc04,"Who founded New York University, which held his governmental position from after 1795-03-04?",Albert Gallatin,None of the provided information directly states who founded New York University or the specific governmental positions held by any individual after 1,0,0.0,0.75,9252.449994999552,False,cok,0
WebQTrn-2570_354fb646be304159441f2497ab0a9c62,Which was the earliest President during WW2 in the United States?,Franklin D. Roosevelt,Dwight D. Eisenhower,0,0.3333333333333333,0.75,9251.547388999825,False,cok,0
WebQTest-538_d37989c422fef8a98e7289ca0144159c,Which movies has the individual who attended The Wyndcroft School appeared in?,Hannah Montana: The Movie,"The information provided does not contain any direct link between Maggie Peterson and The Wyndcroft School, nor does it provide a",0,0.16,0.75,9227.60358600135,False,cok,0
WebQTrn-465_784f88e61337c424ca3d7be0719e3649,What to see in the country that has Gozo?,Megalithic Temples of Malta,The original question seems to be misaligned with the provided reasoning chain. There is no mention of Gozo or any related,0,0.14814814814814814,0.75,9216.764093000165,False,cok,0
WebQTest-54_d14abf7768bdbdaa66897780b56dace1,What country did the person who went to B Steyr control?,Nazi Germany,The information provided does not contain any details about a person who went to B Steyr or any relevant information to determine which,0,0.0,0.75,9230.911623000793,False,cok,0
WebQTest-1560_e2ff014eae4ff8dbe3cacbb3e4b0002c,Who are the founders of the educational institution where the sports team NYU Violets Men's Basketball plays?,Albert Gallatin,The given information does not mention any educational institution or its founders related to the NYU Violets Men's Basketball team,0,0.0,0.75,9260.259049000524,False,cok,0
WebQTest-590_2f40ab1d4ea497555c4c883c92a758b7,Who is the leader of the country that has national anthem Allhu Akbar?,Abdullah al-Thani,"The information provided does not specify a leader for the country with the national anthem ""Allahu Akbar."" Based on the",0,0.0,0.75,9253.752407999855,False,cok,0
WebQTest-54_f0c99f377c8b944364e85b70b9f9b331,The person who attended education institution Bundesrealgymnasium Linz controlled what country?,Nazi Germany,The given information does not provide any details about a person attending Bundesrealgymnasium Linz or which country they,0,0.0,0.75,6370.331759000692,False,cok,0
WebQTest-1091_c2f4807a175372c3e75691b565d1936d,What religion with notable figure Athanasius of Alexandria is in the United States?,Christianity,"To determine the religion with a notable figure named Athanasius of Alexandria that is practiced in the United States, we need",0,0.0,0.75,8394.641045000753,False,cok,0
WebQTest-1091_9be8c18e016b713cbb7f7feb6badebc7,What religion that is practiced in the United States has The Bible as its religious text?,Christianity,Christianity,1,1.0,0.75,9235.309397998208,False,cok,0
WebQTrn-1077_83f43b9f4c2707c689543b33efe1d28d,Which religion practiced in Afghanistan has a place of worship known as Ibrahim Mosque?,Sunni Islam,The information provided does not specify which religion has a place of worship known as Ibrahim Mosque. The chain of reasoning gives details,0,0.0,0.75,9244.269052000163,False,cok,0
