qid,gold_e2,pred_e2,em,x_rank,confidence
93,117900,188512,0,12946,0.7579960823059082
94,121748,129301,0,89,0.789546012878418
95,86659,198224,0,6,0.7797608375549316
96,75255,175231,0,66642,0.8320253789424896
97,76050,173354,0,3,0.815210372209549
98,83221,111490,0,54505,0.7870702743530273
99,105269,181732,0,2,0.7902028262615204
100,85622,190938,0,4,0.7815446257591248
101,108262,176896,0,9893,0.7740921676158905
102,133149,182536,0,10028,0.8310829401016235
103,113885,181345,0,201,0.7911598086357117
104,99821,105792,0,137,0.7887856662273407
105,71140,110693,0,7,0.8863242566585541
106,136471,176097,0,71,0.7470212578773499
107,126029,83664,0,235,0.7520384788513184
108,96941,92616,0,11,0.7603345215320587
109,95273,184423,0,4,0.8201128244400024
110,108286,114639,0,8,0.8173024356365204
111,114092,97311,0,23476,0.6991800963878632
112,131735,175805,0,2,0.8215702772140503
113,131856,193105,0,1143,0.7804352939128876
114,86081,86081,1,1,0.8169836401939392
115,73297,101287,0,349,0.7499054074287415
116,111802,179387,0,1756,0.7494574040174484
117,96860,111090,0,1621,0.7614135444164276
118,113658,191139,0,7980,0.7822792530059814
119,129588,182538,0,222,0.7988212406635284
120,114969,199282,0,2,0.7694485187530518
121,131034,121592,0,562,0.8265712261199951
122,127010,93841,0,11999,0.7821131646633148
123,124709,194448,0,7326,0.7573121190071106
124,70342,90154,0,8784,0.7290172576904297
125,81879,72450,0,1246,0.8097477853298187
126,89142,77232,0,6,0.8059156835079193
127,129440,116903,0,60452,0.7416501939296722
128,129591,179755,0,514,0.7600472271442413
129,105412,189836,0,6,0.8452919125556946
130,71781,187230,0,2551,0.7663633227348328
131,125038,125038,1,1,0.7288871109485626
132,83883,104255,0,78,0.7236499935388565
133,74227,182418,0,8,0.8064025044441223
134,91832,127159,0,26689,0.7639256119728088
135,79518,187726,0,2234,0.8007411360740662
136,132419,195302,0,5925,0.7674651145935059
137,124896,75610,0,43,0.8226574659347534
138,103211,90225,0,1030,0.7122234404087067
139,127919,137499,0,2,0.7418561577796936
140,121060,179943,0,244,0.7568036317825317
141,100582,185999,0,4,0.8071263432502747
142,78847,197716,0,13,0.7411704808473587
143,89387,97112,0,1585,0.7875078618526459
144,76615,90366,0,6,0.8447684943675995
145,78428,92151,0,18,0.7512917220592499
146,78135,106704,0,68150,0.7618572115898132
147,121765,176461,0,522,0.7891808748245239
148,137917,101382,0,97,0.7999078333377838
149,86736,177159,0,491,0.7603428065776825
150,135877,114601,0,5,0.7654950618743896
151,116480,180970,0,1004,0.7998504638671875
152,88479,91260,0,13615,0.7771653831005096
153,94405,175144,0,278,0.7959622442722321
154,83013,185593,0,12,0.8064692318439484
155,109600,70858,0,6843,0.762075662612915
156,135627,114376,0,7256,0.7473306953907013
157,123915,179768,0,5,0.7965301275253296
158,125588,127369,0,24,0.7908801436424255
159,120346,186293,0,3,0.7888622283935547
160,99673,175045,0,349,0.7540753781795502
161,131518,131518,1,1,0.7877095341682434
162,131778,132786,0,40895,0.7429362684488297
163,134199,175440,0,308,0.8738674223423004
164,105358,187783,0,2990,0.7582228779792786
165,121077,112435,0,6789,0.7534753978252411
166,124384,133471,0,5,0.8178028464317322
167,115021,85178,0,5,0.7996183335781097
168,102794,181337,0,2,0.8325425386428833
169,135259,97452,0,1027,0.8125131130218506
170,136309,193544,0,40,0.777862548828125
171,96059,177014,0,392,0.7578884363174438
172,79027,99825,0,61,0.7268045842647552
173,116796,113483,0,6,0.7747599482536316
174,135445,137154,0,104,0.7677486836910248
175,113078,177509,0,56,0.7484823167324066
176,131857,101008,0,2271,0.7588373124599457
177,72318,176246,0,10817,0.7157686799764633
178,94863,124412,0,33,0.7332326173782349
179,104006,136410,0,11,0.7604968547821045
180,77601,77601,1,1,0.7730664908885956
181,116694,96537,0,31,0.8621003329753876
182,110120,187234,0,7398,0.7831929922103882
183,116473,182712,0,3,0.7700870037078857
184,76163,182863,0,173,0.784637838602066
185,94931,171516,0,2,0.8591500520706177
186,133915,78705,0,59542,0.7140241712331772
187,83882,184386,0,97,0.7165439426898956
188,98337,87781,0,4,0.8105831742286682
189,112910,188889,0,72,0.8523899912834167
190,100450,75921,0,2,0.7542693018913269
191,132048,81510,0,16,0.853078305721283
192,130442,182343,0,58,0.7534836232662201
193,129699,197621,0,22148,0.7251542210578918
194,106896,93751,0,34,0.766912579536438
195,72799,182923,0,7219,0.7789674699306488
196,95783,191118,0,7,0.7405358701944351
197,104403,191829,0,6467,0.7567905485630035
198,82086,187760,0,540,0.8390029966831207
199,99026,180970,0,2225,0.8338705897331238
200,107126,198431,0,1940,0.8122898638248444
201,106321,81886,0,356,0.7279752939939499
202,107481,179172,0,3,0.8597860932350159
203,126123,185639,0,142,0.7548643350601196
204,75805,188832,0,18,0.8667668104171753
205,81906,196458,0,136,0.8451190292835236
206,90691,180641,0,4811,0.7244674265384674
207,138003,183168,0,49,0.7479700744152069
208,93935,185512,0,2662,0.8078588545322418
209,99793,78260,0,8185,0.7688470780849457
210,80386,199640,0,5078,0.7370036095380783
211,103036,120727,0,1678,0.7649928033351898
212,118026,179505,0,10341,0.7796592116355896
213,132143,95621,0,49397,0.7033384591341019
214,73354,182350,0,1115,0.7722189426422119
215,101529,124724,0,5,0.7954080700874329
216,82466,123413,0,4684,0.748003363609314
217,114073,96822,0,1293,0.8095153868198395
218,127423,114317,0,146,0.7494057863950729
219,134986,198004,0,5,0.8067881762981415
220,78249,181360,0,3,0.815750390291214
221,80293,139262,0,14310,0.7878071665763855
222,84754,109215,0,859,0.7560985386371613
223,75698,192327,0,18816,0.8038603067398071
224,129011,71492,0,7,0.7930926084518433
225,120669,113516,0,5,0.8177661597728729
226,90919,178465,0,7270,0.7511458694934845
227,109966,106529,0,1286,0.8386107087135315
228,139643,193822,0,3,0.8319023549556732
229,101828,186942,0,14,0.7422505766153336
230,135469,103232,0,9,0.7781739830970764
231,105499,77720,0,211,0.7947672307491302
232,81904,83611,0,293,0.8108814656734467
233,92244,70123,0,2,0.8788353502750397
234,90618,90618,1,1,0.8419032394886017
235,107433,107433,1,1,0.8347896635532379
236,75375,139130,0,416,0.7453397363424301
237,110443,110443,1,1,0.8308781385421753
238,89496,191640,0,18,0.8917353451251984
239,139117,188798,0,6,0.7283656001091003
240,97525,184952,0,35,0.7795819938182831
241,82125,172787,0,1129,0.8360760509967804
242,121898,121898,1,1,0.7626287043094635
243,91219,197985,0,1526,0.7576586008071899
244,119685,177849,0,2628,0.7874029874801636
245,131351,180782,0,12480,0.7398672699928284
246,82686,83614,0,3952,0.7635373175144196
247,72370,75383,0,27,0.7940996587276459
248,70975,185350,0,511,0.8151158392429352
249,110124,188525,0,1169,0.7900206744670868
250,88343,192181,0,11966,0.7784629464149475
251,83327,134368,0,1025,0.7868515253067017
252,82303,91622,0,209,0.7886786758899689
253,121830,186681,0,701,0.7511259913444519
254,118330,97259,0,12392,0.7102403342723846
255,108543,124590,0,6560,0.7442888468503952
256,83417,183172,0,937,0.7875312864780426
257,89969,76191,0,7231,0.7897265255451202
258,134441,174781,0,24063,0.7201415598392487
259,90449,189483,0,2862,0.7416130751371384
260,88418,107873,0,2488,0.7317938208580017
261,129585,118629,0,18,0.7443421185016632
262,138694,182882,0,66,0.7871526777744293
263,73841,196285,0,5,0.7413184642791748
264,129753,124147,0,250,0.7518694400787354
265,122799,193811,0,34521,0.7590735852718353
266,104525,188109,0,37,0.8100960850715637
267,121891,119973,0,3,0.7680691182613373
268,122431,191934,0,19657,0.7671792805194855
269,105251,105251,1,1,0.7659817337989807
270,115018,187038,0,5,0.7520214021205902
271,126337,188868,0,2,0.810501903295517
272,122528,136979,0,2,0.8541019558906555
273,122167,191811,0,360,0.7623405754566193
274,73914,97071,0,8153,0.7875840365886688
275,132928,73552,0,87524,0.7760641872882843
276,133572,190074,0,188,0.7524594962596893
277,97101,170363,0,7665,0.7539655864238739
278,137750,129667,0,15,0.8035337626934052
279,129964,183412,0,3,0.8698818683624268
280,77795,192959,0,1101,0.8046671152114868
281,130652,70617,0,1233,0.761409342288971
282,110065,108043,0,20,0.7901693284511566
283,78687,188870,0,32449,0.7317438125610352
284,118485,114596,0,36019,0.7381829172372818
285,79156,103464,0,45054,0.8441400825977325
286,134161,185749,0,3916,0.783810019493103
287,134521,175456,0,28501,0.8319041430950165
288,91413,85285,0,3139,0.7880885004997253
289,85887,114793,0,14781,0.7249564230442047
290,134318,86761,0,295,0.7250083237886429
291,87588,177170,0,2081,0.8288803100585938
292,127335,187477,0,187,0.7654045522212982
293,74716,170684,0,941,0.7761529386043549
294,130095,193351,0,19,0.7548936009407043
295,92236,190282,0,290,0.7568702399730682
296,77672,77672,1,1,0.8393401801586151
297,88817,195020,0,7,0.8028968572616577
298,105681,185766,0,20635,0.7965640425682068
299,85182,188688,0,4597,0.8220742642879486
300,131505,182893,0,37,0.7432194501161575
301,71963,131396,0,8,0.7451329082250595
302,139265,138346,0,7820,0.7586625814437866
303,124390,127143,0,4,0.8475053906440735
304,75776,94373,0,14997,0.751202255487442
305,121206,107473,0,464,0.7946360409259796
306,81399,110485,0,12,0.7780399024486542
307,70372,78437,0,10155,0.721238762140274
308,88881,180746,0,24070,0.7896260321140289
309,89000,181178,0,33,0.8566385507583618
310,136995,189017,0,33896,0.7702479958534241
311,134386,86773,0,813,0.8164075016975403
312,112471,112471,1,1,0.7873800992965698
313,108948,108948,1,1,0.8646389842033386
314,84646,197736,0,7,0.7909258306026459
315,130589,188272,0,442,0.7292735576629639
316,133950,199371,0,28468,0.7762089371681213
317,138999,198783,0,31,0.8413754403591156
318,115766,189390,0,690,0.7536479830741882
319,107300,80430,0,5885,0.7334540635347366
320,111893,119964,0,426,0.8415317237377167
321,133714,121789,0,17612,0.7890631258487701
322,87143,130175,0,2,0.8119553923606873
323,89503,89503,1,1,0.7069609463214874
324,75990,133847,0,11481,0.7789575159549713
325,82592,188974,0,191,0.8310087025165558
326,103742,170069,0,4538,0.7394068390130997
327,112730,170346,0,9375,0.7788819670677185
328,108716,175875,0,3,0.8438339829444885
329,125652,120111,0,7994,0.7486179918050766
330,75016,119737,0,12983,0.7160557359457016
331,128693,170097,0,2331,0.8012605309486389
332,114816,104539,0,197,0.7572679817676544
333,129661,184011,0,2,0.743832066655159
334,82711,82711,1,1,0.8280480206012726
335,89530,91225,0,2,0.8915425837039948
336,105419,82254,0,197,0.8052416443824768
337,117284,117284,1,1,0.8238222599029541
338,124091,113693,0,7144,0.7105982750654221
339,114898,198150,0,29,0.8563255369663239
340,92545,130852,0,27,0.6817842721939087
341,138144,77893,0,2,0.8093387186527252
342,118702,195790,0,4295,0.7612408101558685
343,130341,116162,0,61,0.8888303935527802
344,79556,178009,0,9791,0.823481410741806
345,89399,93547,0,2,0.7881113290786743
346,119684,193058,0,7,0.8317712247371674
347,135930,135930,1,1,0.8913590013980865
348,119652,172689,0,11,0.8067162930965424
349,134476,85145,0,5981,0.7381602078676224
350,91475,171265,0,3,0.8363012671470642
351,135418,101139,0,8952,0.7805406451225281
352,98475,129383,0,794,0.8077801764011383
353,89238,121010,0,98,0.7825729548931122
354,104939,171918,0,2,0.7770778238773346
355,90834,182519,0,2494,0.7933817803859711
356,99405,187058,0,25,0.8368141055107117
357,113637,84161,0,7064,0.7704255878925323
358,131002,98537,0,2,0.8272896111011505
359,124886,134257,0,5,0.7795780003070831
360,70444,170399,0,109,0.8235237300395966
361,113884,113884,1,1,0.7565508186817169
362,101816,138270,0,14,0.8436669409275055
363,117545,172665,0,3,0.8492161333560944
364,94457,193277,0,4979,0.7762798964977264
365,97206,132455,0,52,0.7310551851987839
366,112797,189876,0,15124,0.7324191927909851
367,133370,180819,0,555,0.7656736373901367
368,108023,105890,0,396,0.8349875509738922
369,129845,103075,0,5841,0.7411592751741409
370,95242,193525,0,20,0.7814366221427917
371,97104,85785,0,60,0.8167669773101807
372,111654,106309,0,24,0.7799656391143799
373,119649,172477,0,3034,0.7379414588212967
374,117200,196920,0,14,0.7631456255912781
375,75449,191934,0,390,0.8248434364795685
376,89780,102816,0,30,0.7329965978860855
377,114007,186494,0,15349,0.7437433153390884
378,98837,196325,0,1067,0.7923835515975952
379,90629,185410,0,987,0.7470617592334747
380,75108,195008,0,2,0.8074175119400024
381,97865,194212,0,3,0.8162677586078644
382,112164,191486,0,7,0.8589611649513245
383,130049,171521,0,3,0.8364436626434326
384,118306,136993,0,325,0.8058700561523438
385,122553,122553,1,1,0.7709325850009918
386,102790,119973,0,2460,0.7706587612628937
387,131581,171857,0,2057,0.821153998374939
388,120368,185122,0,139,0.8533871173858643
389,118482,195256,0,9,0.7516788244247437
390,117498,171682,0,507,0.7336280643939972
391,95459,173822,0,1239,0.7414761185646057
392,101341,83261,0,2,0.7625766098499298
393,98271,174137,0,22649,0.7393720597028732
394,75038,177748,0,73,0.7539882659912109
395,121734,197786,0,36790,0.7477975189685822
396,79767,176506,0,17522,0.8180248141288757
397,138569,195431,0,63,0.7818001210689545
398,109815,180528,0,2221,0.7293751388788223
399,110317,130659,0,4110,0.7324549406766891
400,110936,120250,0,3,0.7379312217235565
401,125054,181568,0,5113,0.766716480255127
402,91791,120793,0,118,0.7312212139368057
403,88864,181484,0,1031,0.7581121325492859
404,103134,94373,0,600,0.8085178434848785
405,83345,125256,0,1130,0.8116711974143982
406,104848,130032,0,296,0.7251040190458298
407,98919,180241,0,87,0.8299398720264435
408,74884,138595,0,32693,0.7785625755786896
409,128032,191855,0,281,0.7866595685482025
410,91270,80819,0,51,0.8029962480068207
411,110740,194196,0,120,0.8446312248706818
412,98602,199218,0,14586,0.757290244102478
413,122733,116464,0,31,0.7433486729860306
414,71525,77919,0,319,0.8047543168067932
415,114920,181815,0,12,0.8032972812652588
416,109306,170758,0,6895,0.7811214923858643
417,101797,186511,0,177,0.7648356258869171
418,110097,114237,0,9449,0.7751662731170654
419,139197,193421,0,1895,0.7544553279876709
420,76273,172347,0,35370,0.750673770904541
421,111237,195790,0,7259,0.7430061101913452
422,116230,171000,0,3689,0.7391575127840042
423,127362,179018,0,2,0.8620698153972626
424,109090,74117,0,10379,0.729978159070015
425,131108,108076,0,11677,0.7462284713983536
426,92186,71782,0,53,0.8141606748104095
427,117342,117342,1,1,0.7860865592956543
428,72778,195835,0,3,0.859377920627594
429,106319,178334,0,4,0.8285210728645325
430,101496,180662,0,2368,0.7235992103815079
431,111057,122444,0,818,0.7669161856174469
432,139754,108713,0,1963,0.7913869321346283
433,119573,180803,0,17,0.7698121666908264
434,105036,105036,1,1,0.8407977223396301
435,136231,181926,0,7608,0.800445020198822
436,119561,136172,0,400,0.8258811235427856
437,98785,177842,0,34561,0.7252513766288757
438,138816,199384,0,19142,0.8040862381458282
439,95410,176401,0,175,0.8108384609222412
440,91429,193514,0,5847,0.7223995923995972
441,136008,184304,0,92,0.7511225342750549
442,112492,196671,0,4004,0.7972939014434814
443,112848,171410,0,2,0.799619197845459
444,98358,186042,0,4858,0.7555079460144043
445,83861,97772,0,12367,0.7614292800426483
446,88079,197583,0,675,0.845130056142807
447,76076,186879,0,19957,0.747797504067421
448,81342,181608,0,1449,0.7252140641212463
449,136972,189585,0,2,0.8246624171733856
450,108823,174496,0,3,0.8521321713924408
451,126146,193856,0,10,0.7612025141716003
452,139985,177158,0,5,0.7789748311042786
453,83476,83476,1,1,0.8119219541549683
454,90038,137875,0,136,0.8277782499790192
455,94716,182636,0,70,0.7830196917057037
456,139144,194151,0,6482,0.7856835126876831
457,114372,171173,0,17947,0.7381519228219986
458,82412,176266,0,3,0.8693661987781525
459,81693,187882,0,3127,0.7971859276294708
460,97522,178691,0,22,0.8154573738574982
461,125948,170316,0,166,0.7485310286283493
462,136722,179387,0,121,0.7687598168849945
463,128452,180919,0,19,0.7671622335910797
464,93825,82771,0,7,0.7732802927494049
465,120623,172235,0,873,0.75856614112854
466,113659,171492,0,9,0.8162093460559845
467,84359,136610,0,6,0.8015656769275665
468,92406,92406,1,1,0.767927348613739
469,123014,182814,0,2018,0.7845572531223297
470,126038,99900,0,6927,0.7411947250366211
471,134325,123079,0,2,0.745434120297432
472,86045,189976,0,179,0.7224337011575699
473,110031,97071,0,10639,0.747258335351944
474,110207,193927,0,36101,0.7661677598953247
475,97056,180921,0,3,0.829917848110199
476,103558,96342,0,914,0.7398487776517868
477,76093,85472,0,4467,0.7649414241313934
478,94177,190114,0,2464,0.7705004513263702
479,76443,101440,0,148,0.7908448874950409
480,84111,182588,0,10387,0.7443284839391708
481,117608,198055,0,99,0.8329935967922211
482,106542,119852,0,420,0.7573630213737488
483,125561,71866,0,5809,0.7361535727977753
484,71129,71129,1,1,0.7974180579185486
485,130570,105890,0,1758,0.789597898721695
486,76319,114472,0,149,0.7930976748466492
487,97432,174990,0,23008,0.7755179703235626
488,79797,171946,0,7179,0.7512901425361633
489,110596,95217,0,10760,0.7641899585723877
490,119831,197238,0,3024,0.7505666017532349
491,121459,73116,0,12545,0.7353524565696716
492,104707,135092,0,2,0.8168028295040131
493,80913,191351,0,1572,0.75215083360672
494,87173,196624,0,22,0.7857956290245056
495,135371,193385,0,669,0.7820330560207367
496,91189,177678,0,12434,0.7475714236497879
497,135428,138280,0,2,0.7860569953918457
498,83722,198206,0,912,0.7494514882564545
499,106497,180246,0,808,0.7480158656835556
500,90648,194946,0,21666,0.7634621858596802
501,129944,193652,0,1230,0.768239825963974
502,133190,175275,0,22,0.7830584645271301
503,105764,170803,0,159,0.8155569434165955
504,118620,184301,0,4560,0.7563580274581909
505,79383,199935,0,2,0.7954807877540588
506,114600,170285,0,763,0.7703427076339722
507,133440,129256,0,25,0.741523951292038
508,105355,71323,0,2,0.8559229373931885
509,101514,178516,0,1389,0.7192091792821884
510,107519,120110,0,410,0.7912375032901764
511,119743,119743,1,1,0.8348008096218109
512,91868,174611,0,4924,0.7948564887046814
513,101493,199041,0,6,0.7878915369510651
514,138203,138203,1,1,0.8640357255935669
515,133561,88389,0,67,0.7454647570848465
516,99723,182253,0,333,0.7638198435306549
517,138738,74879,0,152,0.7887501120567322
518,82512,104935,0,481,0.7273278832435608
519,91891,118876,0,800,0.735178530216217
520,87166,190676,0,9,0.7996033132076263
521,109065,70355,0,41,0.8596512377262115
522,71452,196619,0,3804,0.7343592047691345
523,77830,112241,0,1422,0.7978478968143463
524,126365,96418,0,8072,0.7633721828460693
525,138137,174534,0,7,0.8177804350852966
526,108194,189206,0,2969,0.7577847838401794
527,93749,176698,0,3081,0.7419206947088242
528,112528,184059,0,812,0.8246956467628479
529,126674,197110,0,1666,0.8093858063220978
530,124862,130403,0,1456,0.7768591046333313
531,106292,135436,0,5659,0.7586161196231842
532,92153,193270,0,6,0.7746393084526062
533,129183,83928,0,23,0.796809196472168
534,73700,73700,1,1,0.8500047326087952
535,83469,193767,0,2,0.7775085866451263
536,87926,131202,0,2,0.7462068051099777
537,106704,117912,0,1028,0.7439483404159546
538,106262,197571,0,4,0.8236373960971832
539,77495,105510,0,82,0.7180609703063965
540,100644,198575,0,253,0.7721100151538849
541,127448,85901,0,4,0.7452440410852432
542,75687,199384,0,1654,0.7701744139194489
543,138438,183923,0,858,0.741569846868515
544,99215,87187,0,810,0.7642492949962616
545,71009,96952,0,217,0.752223402261734
546,124856,127862,0,240,0.7687506377696991
547,120817,132786,0,27,0.7650144100189209
548,108528,93814,0,3660,0.743797093629837
549,134862,97503,0,16,0.7599910795688629
550,113059,196061,0,198,0.8328731060028076
551,106717,174936,0,2481,0.7474223524332047
552,139504,183031,0,12,0.7910875380039215
553,98048,195122,0,253,0.7637484669685364
554,73445,171920,0,2,0.8486231863498688
555,99377,135519,0,11,0.7938119471073151
556,94605,89839,0,18582,0.7536479234695435
557,112427,112427,1,1,0.7805440127849579
558,106286,99384,0,8,0.7614599168300629
559,135612,182004,0,6,0.9239695370197296
560,112684,183886,0,883,0.694893404841423
561,95118,190645,0,66,0.76678067445755
562,114037,194313,0,6,0.8530797362327576
563,133890,184405,0,115,0.723207026720047
564,99165,190412,0,14410,0.7490920722484589
565,119192,188609,0,192,0.8006106019020081
566,119247,83614,0,11033,0.7298406362533569
567,108933,84851,0,4058,0.7214498221874237
568,83542,102672,0,4160,0.7631275057792664
569,110286,185996,0,76528,0.7193679511547089
570,97199,196920,0,4293,0.7601172924041748
571,121958,121958,1,1,0.7537803649902344
572,77856,186030,0,20048,0.7244555801153183
573,139738,102713,0,300,0.7564012408256531
574,93816,194299,0,14,0.8461048901081085
575,121525,198746,0,74,0.8121201694011688
576,116905,71710,0,529,0.7856234312057495
577,122758,114975,0,50,0.7326430380344391
578,97693,189625,0,4,0.8136890232563019
579,104884,183269,0,1495,0.8117627799510956
580,131549,113109,0,2,0.8103215098381042
581,72486,134279,0,671,0.7375263273715973
582,92844,180589,0,62,0.7730789184570312
583,78143,78143,1,1,0.8045955300331116
584,118751,80826,0,524,0.7949311137199402
585,106610,87986,0,770,0.7250364720821381
586,71247,199356,0,4,0.7451966106891632
587,121655,121655,1,1,0.8158726096153259
588,85941,198150,0,5,0.9049674272537231
589,83168,179069,0,108,0.7245172560214996
590,111117,111117,1,1,0.8226795196533203
591,110117,186790,0,579,0.7600106000900269
592,127036,173265,0,23,0.7586338818073273
593,118946,175607,0,29864,0.6971083879470825
594,120396,125558,0,1177,0.7960507273674011
595,139409,177838,0,5496,0.7833254933357239
596,82095,102299,0,76,0.7973008453845978
597,132561,193803,0,18281,0.7478962242603302
598,96536,110862,0,108,0.7339024096727371
599,121685,188174,0,7,0.833294540643692
600,78626,94373,0,516,0.8170743584632874
601,112604,176330,0,4,0.836744874715805
602,138262,176264,0,1229,0.8004670143127441
603,73854,135309,0,346,0.7654919922351837
604,108378,190284,0,4576,0.7643249332904816
605,74729,178086,0,2,0.7665325999259949
606,95254,171573,0,4,0.8053194284439087
607,99066,188103,0,13,0.8177662193775177
608,85925,87991,0,15,0.7207623273134232
609,124509,198545,0,106,0.8191136717796326
610,97474,180110,0,2385,0.8111841976642609
611,116544,188688,0,1681,0.7970559895038605
612,118146,76666,0,20787,0.7824952900409698
613,77084,84181,0,274,0.8240276575088501
614,103230,85430,0,4893,0.7682249546051025
615,135721,190864,0,76,0.7409615516662598
616,77293,199541,0,52296,0.765656054019928
617,126866,196090,0,23977,0.7496449649333954
618,123762,178025,0,2,0.8137712478637695
619,78538,175407,0,76333,0.8563352823257446
620,72561,189349,0,25,0.7337252199649811
621,97963,190830,0,80,0.7917018830776215
622,70245,199576,0,413,0.7573902904987335
623,127497,190032,0,17365,0.7637799084186554
624,136372,173135,0,2,0.801277220249176
625,128251,111257,0,2,0.8844513297080994
626,108856,128898,0,185,0.7218775302171707
627,111421,120350,0,63509,0.7216968983411789
628,123124,94039,0,523,0.7881937623023987
629,85151,102726,0,1045,0.8108475506305695
630,119345,185576,0,16362,0.7770598828792572
631,91778,182740,0,1023,0.7706577777862549
632,85828,190734,0,22,0.8184948861598969
633,133052,195578,0,9,0.9015392661094666
634,77792,88557,0,275,0.7617884874343872
635,114381,100008,0,33736,0.7317828387022018
636,111754,88605,0,11500,0.7378034144639969
637,88792,135249,0,499,0.7628313899040222
638,92543,173568,0,22625,0.7505104839801788
639,83274,78260,0,2068,0.7620535492897034
640,103749,103749,1,1,0.7604921758174896
641,133497,188688,0,3576,0.7918214201927185
642,126945,172280,0,11,0.7454790771007538
643,132821,132821,1,1,0.8740703463554382
644,122224,193133,0,30,0.7069382518529892
645,128608,194908,0,562,0.811490386724472
646,92095,173361,0,1087,0.7955571115016937
647,112840,197498,0,2,0.7884782254695892
648,100727,194426,0,6,0.8169180750846863
649,119206,172915,0,24,0.7806503176689148
650,72833,121508,0,8,0.7460319399833679
651,81057,70348,0,134,0.7859656810760498
652,82213,170860,0,206,0.756674200296402
653,114520,106355,0,229,0.7409196943044662
